Coords	Name	MIRNA	sRNA-ACR-140-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-145-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-150-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-173-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-178-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG
NW_025322924.1:33014-33781	Cluster_17799	N	113	139	29	53	90
NW_025322924.1:38599-39495	Cluster_17800	N	499	2	393	1155	545
NW_025322924.1:39765-40169	Cluster_17801	N	42	0	35	54	0
NW_025322924.1:40889-41853	Cluster_17802	N	109	31228	7764	11021	28561
NW_025322924.1:42755-43248	Cluster_17803	N	0	1	4	225	155
NW_025322924.1:54918-55247	Cluster_17804	N	23	2	7	0	107
NW_025322925.1:12620-13746	Cluster_17805	N	1	637	1	0	1
NW_025322925.1:16127-16955	Cluster_17806	N	2	720	2	2	1
NW_025322925.1:29329-29757	Cluster_17807	N	5	7	202	10	0
NW_025322925.1:40921-41828	Cluster_17808	N	1773	2440	683	5	1
NW_025322925.1:42327-42794	Cluster_17809	N	1476	526	2271	3	0
NW_025322925.1:43135-43634	Cluster_17810	N	1428	1342	861	5	1
NW_025322926.1:38141-38565	Cluster_17811	N	69	27	32	23	38
NW_025322926.1:40754-42510	Cluster_17812	N	612	120	189	1437	43
NW_025322926.1:43498-43925	Cluster_17813	N	68	63	0	0	1
NW_025322929.1:10505-10932	Cluster_17814	N	5	0	0	7	92
NW_025322930.1:43186-43600	Cluster_17815	N	0	63	0	41	42
NW_025322933.1:1-625	Cluster_17816	N	290	377	184	133	99
NW_025322933.1:939-1865	Cluster_17817	N	41	289	608	324	203
NW_025322933.1:2921-3351	Cluster_17818	N	51	62	50	57	23
NW_025322933.1:3895-4324	Cluster_17819	N	4	0	7	181	0
NW_025322933.1:5092-5521	Cluster_17820	N	189	2	2	3	0
NW_025322933.1:12663-13221	Cluster_17821	N	704	171	496	46	17
NW_025322933.1:14663-15093	Cluster_17822	N	705	7	195	92	0
NW_025322933.1:23262-23662	Cluster_17823	N	57	92	40	31	21
NW_025322933.1:29376-29796	Cluster_17824	N	56	143	45	16	30
NW_025322933.1:35062-35490	Cluster_17825	N	55	7	155	26	84
NW_025322933.1:35494-36260	Cluster_17826	N	165	3	1629	216	60
NW_025322933.1:36843-37257	Cluster_17827	N	89	46	50	43	30
NW_025322933.1:37319-37747	Cluster_17828	N	21	4	0	332	40
NW_025322933.1:39933-40342	Cluster_17829	N	5	9	0	11	95
NW_025322933.1:44428-45617	Cluster_17830	N	1806	1635	1435	566	569
NW_025322933.1:46008-46993	Cluster_17831	N	276	403	204	150	76
NW_025322933.1:47173-48097	Cluster_17832	N	15	90	368	90	54
NW_025322933.1:49360-49792	Cluster_17833	N	40	330	29	31	21
NW_025322934.1:26446-26880	Cluster_17834	N	239	182	87	391	343
NW_025322934.1:30648-31289	Cluster_17835	N	2274	277	0	1575	1794
NW_025322934.1:33470-34435	Cluster_17836	N	287	925	272	7	421
NW_025322934.1:34659-35177	Cluster_17837	N	807	103	69	8	123
NW_025322934.1:35221-35648	Cluster_17838	N	12	12	14	2	301
NW_025322934.1:36410-36900	Cluster_17839	N	96	85	107	46	46
NW_025322935.1:5102-5578	Cluster_17840	N	9	658	33	0	1
NW_025322935.1:17779-18436	Cluster_17841	N	43	589	109	11	0
NW_025322935.1:18817-19224	Cluster_17842	N	49	9	51	22	1
NW_025322936.1:23580-23996	Cluster_17843	N	3	0	38	1	74
NW_025322937.1:1-284	Cluster_17844	N	17	42	66	6	47
NW_025322938.1:29127-29612	Cluster_17845	N	984	784	868	364	206
NW_025322938.1:33254-33681	Cluster_17846	N	39	15	111	17	64
NW_025322939.1:8467-9123	Cluster_17847	N	146	50	77	239	5
NW_025322941.1:12070-13357	Cluster_17848	N	5060	6437	2733	5396	1064
NW_025322941.1:21110-21549	Cluster_17849	N	53	48	316	151	66
NW_025322941.1:21758-22217	Cluster_17850	N	39	68	102	49	131
NW_025322941.1:25174-25942	Cluster_17851	N	88	260	63	0	0
NW_025322941.1:25962-26394	Cluster_17852	N	25	180	160	0	0
NW_025322941.1:27222-27643	Cluster_17853	N	36	99	71	0	3
NW_025322941.1:28724-29148	Cluster_17854	N	20	60	87	0	1
NW_025322941.1:29577-30001	Cluster_17855	N	3	4	68	0	60
NW_025322942.1:14739-15162	Cluster_17856	N	1	121	4	6	1
NW_025322942.1:15430-15839	Cluster_17857	N	0	3	1	189	0
NW_025322942.1:16934-17383	Cluster_17858	N	65	26	0	20	396
NW_025322942.1:27055-27482	Cluster_17859	N	2	4	0	219	0
NW_025322943.1:1-362	Cluster_17860	N	25	36	64	57	55
NW_025322943.1:10047-10798	Cluster_17861	N	209	77	626	71	492
NW_025322943.1:11386-11930	Cluster_17862	N	64	109	22	85	112
NW_025322943.1:12612-13219	Cluster_17863	N	11	812	12	650	38
NW_025322943.1:20380-20859	Cluster_17864	N	125	361	4	405	251
NW_025322943.1:28348-28969	Cluster_17865	N	205	69	390	299	34
NW_025322943.1:30782-31193	Cluster_17866	N	11	8	22	37	56
NW_025322943.1:35217-35636	Cluster_17867	N	44	55	27	106	32
NW_025322946.1:21389-21807	Cluster_17868	N	82	17	34	0	0
NW_025322946.1:31485-31932	Cluster_17869	N	730	6	93	288	35
NW_025322949.1:1396-2286	Cluster_17870	N	8150	7	1	11	0
NW_025322951.1:19072-19856	Cluster_17871	N	17	87	2376	0	539
NW_025322951.1:19990-20633	Cluster_17872	N	7	17	151	19	209
NW_025322951.1:20940-21369	Cluster_17873	N	10	3	2	19	203
NW_025322951.1:21710-22205	Cluster_17874	N	0	3	1	2	787
NW_025322951.1:26652-27349	Cluster_17875	N	27	243	62	194	258
NW_025322951.1:29839-30266	Cluster_17876	N	0	1	2	94	75
NW_025322952.1:21077-21506	Cluster_17877	N	1	0	0	106	0
NW_025322952.1:27351-27780	Cluster_17878	N	0	0	0	110	0
NW_025322954.1:29879-30359	Cluster_17879	N	47	74	66	86	69
NW_025322955.1:28492-28918	Cluster_17880	N	5	18	17	19	127
NW_025322956.1:21684-22112	Cluster_17881	N	38	42	30	2	52
NW_025322956.1:23583-24006	Cluster_17882	N	0	78	33	3	4
NW_025322956.1:24532-24954	Cluster_17883	N	59	64	51	31	33
NW_025322956.1:28510-28928	Cluster_17884	N	7	72	24	0	7
NW_025322959.1:1527-1954	Cluster_17885	N	32	8	53	14	92
NW_025322959.1:10108-10842	Cluster_17886	N	126	96	87	36	39
NW_025322959.1:10936-11542	Cluster_17887	N	91	77	121	45	31
NW_025322959.1:12604-13202	Cluster_17888	N	1122	13	29	9	20
NW_025322959.1:14388-14951	Cluster_17889	N	250	11	118	7	12
NW_025322959.1:16001-16915	Cluster_17890	N	561	141	438	28	96
NW_025322959.1:18922-19337	Cluster_17891	N	46	34	72	30	24
NW_025322959.1:19505-19922	Cluster_17892	N	87	64	62	13	18
NW_025322959.1:21886-22314	Cluster_17893	N	133	50	96	61	43
NW_025322959.1:23897-24323	Cluster_17894	N	82	48	80	19	21
NW_025322959.1:24365-25073	Cluster_17895	N	913	69	144	67	58
NW_025322959.1:25142-25563	Cluster_17896	N	72	15	36	20	51
NW_025322959.1:26704-27430	Cluster_17897	N	124	26	124	26	136
NW_025322960.1:10998-11426	Cluster_17898	N	5	11	167	9	0
NW_025322961.1:15158-15586	Cluster_17899	N	41	67	0	1	0
NW_025322963.1:16554-17008	Cluster_17900	N	189	295	339	223	261
NW_025322963.1:18854-19280	Cluster_17901	N	7	12	30	30	15
NW_025322964.1:3966-4746	Cluster_17902	N	247	35	2345	282	2578
NW_025322964.1:4799-5249	Cluster_17903	N	79	741	342	4	22
NW_025322964.1:12691-13105	Cluster_17904	N	1	0	33	0	143
NW_025322966.1:11137-11565	Cluster_17905	N	5	519	12	3	38
NW_025322967.1:7686-8116	Cluster_17906	N	305	88	2	3	866
NW_025322967.1:8782-9210	Cluster_17907	N	147	12	11	0	50
NW_025322967.1:10136-10608	Cluster_17908	N	105	119	2	0	58
NW_025322967.1:10638-11415	Cluster_17909	N	5223	265	5	228	50
NW_025322967.1:18564-19370	Cluster_17910	N	474	252	274	234	210
NW_025322967.1:23964-24392	Cluster_17911	N	78	0	3	82	101
NW_025322967.1:25347-26316	Cluster_17912	N	413	235	395	551	258
NW_025322968.1:8576-9211	Cluster_17913	N	120	109	143	172	52
NW_025322968.1:9532-10045	Cluster_17914	N	73	104	130	47	43
NW_025322968.1:11417-12190	Cluster_17915	N	123	74	177	72	64
NW_025322968.1:12514-12941	Cluster_17916	N	38	78	101	26	23
NW_025322968.1:14274-14701	Cluster_17917	N	18	18	19	115	1
NW_025322968.1:14944-15363	Cluster_17918	N	47	34	52	55	20
NW_025322968.1:15919-16460	Cluster_17919	N	112	140	172	208	32
NW_025322968.1:17379-18884	Cluster_17920	N	7903	11251	14202	6838	5539
NW_025322968.1:18963-19642	Cluster_17921	N	148	122	296	426	114
NW_025322968.1:20182-20648	Cluster_17922	N	71	102	157	39	43
NW_025322968.1:21020-21456	Cluster_17923	N	124	183	227	64	35
NW_025322968.1:23118-23712	Cluster_17924	N	143	107	160	68	59
NW_025322968.1:23765-24620	Cluster_17925	N	114	179	180	208	134
NW_025322968.1:24815-27032	Cluster_17926	N	2115	5789	1959	6692	2764
NW_025322971.1:5769-6194	Cluster_17927	N	1	3	82	6	1
NW_025322971.1:24633-25061	Cluster_17928	N	10	171	2	0	1
NW_025322972.1:454-883	Cluster_17929	N	202	94	39	38	246
NW_025322975.1:15490-15982	Cluster_17930	N	1156	483	143	649	0
NW_025322976.1:3220-3705	Cluster_17931	N	694	0	58	0	0
NW_025322976.1:11245-11973	Cluster_17932	N	556	39	2248	2105	110
NW_025322976.1:13254-13699	Cluster_17933	N	73	96	43	45	46
NW_025322976.1:13730-14869	Cluster_17934	N	363	1003	533	180	5430
NW_025322977.1:9134-9676	Cluster_17935	N	75	35	63	302	121
NW_025322977.1:9909-10356	Cluster_17936	N	18	8	24	551	260
NW_025322978.1:19113-20323	Cluster_17937	N	741	761	3	35	196
NW_025322979.1:1202-1630	Cluster_17938	N	2	0	158	3	2
NW_025322979.1:4413-4869	Cluster_17939	N	24	97	149	29	73
NW_025322979.1:7560-7987	Cluster_17940	N	2	50	171	4	8
NW_025322979.1:8076-8504	Cluster_17941	N	22	17	110	10	90
NW_025322979.1:8634-9037	Cluster_17942	N	19	91	104	21	11
NW_025322979.1:13489-13898	Cluster_17943	N	39	3	27	6	10
NW_025322979.1:15363-15842	Cluster_17944	N	0	114	91	125	0
NW_025322979.1:16271-16697	Cluster_17945	N	0	0	5	1	131
NW_025322979.1:18071-18507	Cluster_17946	N	0	2	1	2	856
NW_025322979.1:19194-19713	Cluster_17947	N	12	262	78	5	106
NW_025322979.1:21822-22489	Cluster_17948	N	207	308	368	144	131
NW_025322979.1:23498-24624	Cluster_17949	N	20456	6710	11292	35960	27364
NW_025322981.1:14863-15291	Cluster_17950	N	2	7	210	14	0
NW_025322984.1:3186-3641	Cluster_17951	N	35	100	44	66	72
NW_025322987.1:3160-3640	Cluster_17952	N	341	299	140	378	3
NW_025322987.1:9724-10148	Cluster_17953	N	104	4	1	16	2
NW_025322987.1:12702-13273	Cluster_17954	N	1076	404	888	0	724
NW_025322987.1:19962-20605	Cluster_17955	N	9	198	23	138	0
NW_025322990.1:1994-8445	Cluster_17956	N	8951	20476	21935	41281	18497
NW_025322990.1:12179-18305	Cluster_17957	N	6045	19692	24363	36010	17994
NW_025322990.1:18472-20493	Cluster_17958	N	1360	5234	10458	17851	4649
NW_025322992.1:5792-6911	Cluster_17959	N	132	1321	1884	508	1054
NW_025322992.1:7110-7539	Cluster_17960	N	16	26	501	15	22
NW_025322992.1:13121-13910	Cluster_17961	N	17	569	90	67	48
NW_025322992.1:14025-14637	Cluster_17962	N	9	495	69	126	57
NW_025322992.1:18569-18994	Cluster_17963	N	173	75	50	8	61
NW_025322993.1:6522-6951	Cluster_17964	N	15	105	11	82	2
NW_025322993.1:7924-8354	Cluster_17965	N	10	6	21	279	5
NW_025322998.1:1601-2349	Cluster_17966	N	36	187	3223	29	60
NW_025322999.1:9142-9573	Cluster_17967	N	7873	0	1	0	87
NW_025322999.1:9694-10109	Cluster_17968	N	3	2	0	3	120
NW_025323000.1:10034-10503	Cluster_17969	N	8	172	43	69	1
NW_025323003.1:2513-3126	Cluster_17970	N	719	354	1501	811	628
NW_025323003.1:9507-9930	Cluster_17971	N	46	1	38	27	10
NW_025323004.1:4584-5025	Cluster_17972	N	0	1	5	10	734
NW_025323006.1:1665-2095	Cluster_17973	N	166	773	52	534	303
NW_025323007.1:2886-3292	Cluster_17974	N	50	24	34	17	0
NW_025323009.1:485-919	Cluster_17975	N	2712	639	145	301	79
NW_025323010.1:10232-10785	Cluster_17976	N	141	2	97	975	139
NW_025323010.1:11455-11873	Cluster_17977	N	5	11	16	61	2
NW_025323012.1:563-990	Cluster_17978	N	55	40	80	69	75
NW_025323012.1:2544-2970	Cluster_17979	N	0	175	9	0	16
NW_025323015.1:6994-7422	Cluster_17980	N	141	1	1	26	1
NW_025323015.1:10056-10987	Cluster_17981	N	1661	851	1023	699	1197
NW_025323020.1:11017-11501	Cluster_17982	N	90	390	264	491	677
NW_025323025.1:10254-10605	Cluster_17983	N	1	245	0	0	168
NW_025323027.1:6117-6546	Cluster_17984	N	96	673	1	1	509
NW_025323028.1:7779-8207	Cluster_17985	N	7	97	89	30	53
NW_025323031.1:684-1299	Cluster_17986	N	14	187	160	104	116
NW_025323032.1:331-1065	Cluster_17987	N	79	707	0	2	53
NW_025323032.1:4396-4813	Cluster_17988	N	86	60	18	7	12
NW_025323034.1:1889-2312	Cluster_17989	N	2	12	83	22	27
NW_025323036.1:1451-1878	Cluster_17990	N	0	325	3	2	4
NW_025323036.1:7115-7619	Cluster_17991	N	1390	6568	3191	16765	2020
NW_025323042.1:4635-5071	Cluster_17992	N	32	54	793	28	11
NW_025323042.1:5149-5697	Cluster_17993	N	69	139	85	87	116
NW_025323042.1:5790-6218	Cluster_17994	N	61	18	59	116	17
NW_025323050.1:5876-6339	Cluster_17995	N	119	43	49	26	111
NW_025323057.1:2876-3444	Cluster_17996	N	110	51	16	104	0
NW_025323066.1:987-1416	Cluster_17997	N	89	21	10	12	17
NW_025323067.1:2232-2659	Cluster_17998	N	2	86	99	12	7
NW_025323067.1:2708-3477	Cluster_17999	N	21	308	794	51	251
NW_025323073.1:410-912	Cluster_18000	N	109	86	19	56	88
NW_025323082.1:1565-1986	Cluster_18001	N	0	1	109	0	0
NW_025323095.1:345-774	Cluster_18002	N	0	1	268	1	1
NW_025323101.1:64816-65227	Cluster_18003	N	18	30	3	56	0
NW_025323101.1:83706-84123	Cluster_18004	N	1	0	26	6	81
NW_025323101.1:94297-94737	Cluster_18005	N	1366	2088	405	156	318
NW_025323101.1:95036-95466	Cluster_18006	N	4	60	504	25	45
NW_025323101.1:98077-98494	Cluster_18007	N	220	458	1243	203	569
NW_025323101.1:101672-102464	Cluster_18008	N	169	162	184	63	49
NW_025323101.1:103710-104138	Cluster_18009	N	49	118	26	1	18
NW_025323101.1:108564-109089	Cluster_18010	N	1	4	1270	184	0
NW_025323101.1:195328-195743	Cluster_18011	N	31	54	1	1	14
NW_025323101.1:380215-380816	Cluster_18012	N	11	185	85	151	0
NW_025323101.1:413965-414393	Cluster_18013	N	39	54	26	29	4
NW_025323101.1:458936-459366	Cluster_18014	N	0	2781	0	45	0
NW_025323101.1:509538-509952	Cluster_18015	N	0	0	14	8	87
NW_025323101.1:587740-588169	Cluster_18016	N	0	0	7	1	132
NW_025323101.1:592510-592922	Cluster_18017	N	84	17	0	4	1
NW_025323101.1:601925-602778	Cluster_18018	N	216	72	3	36	105
NW_025323101.1:628730-629160	Cluster_18019	N	8	23	742	313	140
NW_025323101.1:663484-663912	Cluster_18020	N	200	0	0	40	0
NW_025323101.1:678055-678499	Cluster_18021	N	117	38	42	19	40
NW_025323102.1:1-372	Cluster_18022	N	86	6	170	0	128
NW_025323102.1:115146-115926	Cluster_18023	N	0	135	12	6	90
NW_025323102.1:128075-128959	Cluster_18024	N	1394	240	148	505	845
NW_025323102.1:130882-131652	Cluster_18025	N	72	138	144	114	36
NW_025323102.1:135130-135558	Cluster_18026	N	179	81	1	1	0
NW_025323102.1:137479-138795	Cluster_18027	N	4	6	27	812	3
NW_025323102.1:207174-207600	Cluster_18028	N	4	17	35	1	321
NW_025323102.1:207759-208189	Cluster_18029	N	90	17	129	88	451
NW_025323102.1:210360-210834	Cluster_18030	N	94	54	34	72	40
NW_025323102.1:266692-267197	Cluster_18031	N	14	450	0	53	0
NW_025323102.1:521386-521814	Cluster_18032	N	90	12	18	31	90
NW_025323102.1:552145-552560	Cluster_18033	N	0	0	0	5	106
NW_025323102.1:592796-593205	Cluster_18034	N	10	7	154	0	4
NW_025323102.1:594454-595027	Cluster_18035	N	20	22	92	252	44
NW_025323102.1:595462-595884	Cluster_18036	N	7	0	74	114	52
NW_025323102.1:596154-597686	Cluster_18037	N	228	110	407	800	86
NW_025323102.1:634480-634909	Cluster_18038	N	1	161	0	1	1
NW_025323102.1:642763-643536	Cluster_18039	N	3815	296	353	679	507
NW_025323103.1:66491-66906	Cluster_18040	N	96	33	33	13	24
NW_025323103.1:206977-207520	Cluster_18041	N	1175	1555	1114	812	850
NW_025323103.1:208153-208570	Cluster_18042	N	13	22	37	27	24
NW_025323103.1:211787-212332	Cluster_18043	N	102	131	97	87	146
NW_025323103.1:222738-223164	Cluster_18044	N	0	0	0	0	108
NW_025323103.1:326636-327140	Cluster_18045	N	102	137	100	34	126
NW_025323103.1:368352-368449	Cluster_18046	Y	2	3	1	4	0
NW_025323103.1:388629-389058	Cluster_18047	N	12	96	9	0	74
NW_025323103.1:447687-448096	Cluster_18048	N	1	134	0	6	5
NW_025323103.1:457954-458383	Cluster_18049	N	59	60	40	16	101
NW_025323104.1:4281-4848	Cluster_18050	N	127	73	220	282	9
NW_025323104.1:107653-108082	Cluster_18051	N	113	100	34	128	24
NW_025323104.1:127016-127442	Cluster_18052	N	4	30	191	108	90
NW_025323104.1:128606-129228	Cluster_18053	N	920	344	529	590	471
NW_025323104.1:129397-129826	Cluster_18054	N	893	1	209	9	0
NW_025323104.1:137295-137719	Cluster_18055	N	2	7	93	3	3
NW_025323104.1:157283-158048	Cluster_18056	N	97	104	36	56	88
NW_025323104.1:158230-158645	Cluster_18057	N	48	40	12	9	47
NW_025323104.1:172103-172534	Cluster_18058	N	187	90	43	124	145
NW_025323104.1:185665-186094	Cluster_18059	N	53	74	142	29	98
NW_025323104.1:234034-234452	Cluster_18060	N	0	1	3	127	0
NW_025323104.1:240289-240871	Cluster_18061	N	43	67	13	311	4
NW_025323104.1:312668-313093	Cluster_18062	N	112	3	15	42	7
NW_025323104.1:313199-313648	Cluster_18063	N	32	7	79	15	863
NW_025323104.1:394672-395098	Cluster_18064	N	89	17	72	45	34
NW_025323104.1:448072-448501	Cluster_18065	N	98	614	72	65	2
NW_025323104.1:448532-448961	Cluster_18066	N	0	1174	83	7	3
NW_025323104.1:458366-458783	Cluster_18067	N	51	53	0	21	1
NW_025323104.1:481049-481465	Cluster_18068	N	2	0	0	2	102
NW_025323104.1:481511-481920	Cluster_18069	N	13	10	3	12	129
NW_025323104.1:483856-485027	Cluster_18070	N	402	7	926	1100	957
NW_025323104.1:488475-489319	Cluster_18071	N	22	21	1391	24	16
NW_025323105.1:54370-54801	Cluster_18072	N	430	245	0	106	135
NW_025323105.1:57414-58206	Cluster_18073	N	0	9	336	386	13
NW_025323105.1:79860-80288	Cluster_18074	N	2	2	167	0	0
NW_025323105.1:142224-142653	Cluster_18075	N	0	0	58	167	0
NW_025323105.1:221115-221542	Cluster_18076	N	6	10	37	52	36
NW_025323105.1:412058-413108	Cluster_18077	N	258	813	83	870	187
NW_025323105.1:486234-486651	Cluster_18078	N	0	0	236	0	0
NW_025323106.1:56977-57412	Cluster_18079	N	966	24	0	0	4
NW_025323106.1:57458-57952	Cluster_18080	N	46	28	0	1	306
NW_025323106.1:59548-60287	Cluster_18081	N	197	383	12	321	39
NW_025323106.1:65411-65840	Cluster_18082	N	0	1	29	39	62
NW_025323106.1:158530-158959	Cluster_18083	N	0	217	0	129	2
NW_025323106.1:180744-181174	Cluster_18084	N	31	29	30	0	57
NW_025323106.1:196127-196544	Cluster_18085	N	65	75	123	147	180
NW_025323106.1:205122-205550	Cluster_18086	N	28	37	21	12	35
NW_025323106.1:209440-209848	Cluster_18087	N	0	90	0	0	0
NW_025323106.1:224088-224511	Cluster_18088	N	1	0	2	1	139
NW_025323106.1:229082-229572	Cluster_18089	N	29	195	254	377	103
NW_025323106.1:234908-235337	Cluster_18090	N	23	43	13	15	45
NW_025323106.1:246196-246624	Cluster_18091	N	0	0	169	1	0
NW_025323106.1:252729-253131	Cluster_18092	N	5	12	83	9	8
NW_025323106.1:255572-256008	Cluster_18093	N	35	113	45	174	59
NW_025323106.1:275143-275573	Cluster_18094	N	35	36	33	0	61
NW_025323106.1:284910-285336	Cluster_18095	N	9	17	104	1	5
NW_025323106.1:304147-304576	Cluster_18096	N	25	48	27	18	39
NW_025323106.1:320246-320755	Cluster_18097	N	122	101	81	43	40
NW_025323106.1:345713-346142	Cluster_18098	N	102	13	9	0	11
NW_025323106.1:375488-375915	Cluster_18099	N	82	26	1	0	0
NW_025323106.1:402528-402958	Cluster_18100	N	20	8	58	192	6
NW_025323106.1:419967-420397	Cluster_18101	N	0	0	6	476	1
NW_025323106.1:420542-421037	Cluster_18102	N	53	632	30	581	206
NW_025323106.1:421713-422140	Cluster_18103	N	0	0	109	59	2
NW_025323106.1:428951-429462	Cluster_18104	N	649	141	59	182	446
NW_025323107.1:60721-61148	Cluster_18105	N	0	95	23	4	77
NW_025323107.1:63127-63659	Cluster_18106	N	1	262	164	7	60
NW_025323107.1:63808-64335	Cluster_18107	N	7	367	746	6	58
NW_025323107.1:115107-115534	Cluster_18108	N	137	0	0	41	2
NW_025323107.1:115666-116072	Cluster_18109	N	115	2	0	22	4
NW_025323107.1:200961-201507	Cluster_18110	N	70	137	282	3	48
NW_025323107.1:204539-205223	Cluster_18111	N	121	150	53	228	33
NW_025323107.1:218934-219347	Cluster_18112	N	55	25	21	70	2
NW_025323107.1:221924-222451	Cluster_18113	N	221	546	207	413	497
NW_025323107.1:256724-257150	Cluster_18114	N	175	22	50	6	0
NW_025323107.1:257294-257867	Cluster_18115	N	768	118	231	2	4
NW_025323107.1:258231-259301	Cluster_18116	N	49	274	60	3	360
NW_025323107.1:260836-261347	Cluster_18117	N	62	49	272	12	103
NW_025323107.1:276204-276633	Cluster_18118	N	0	0	422	0	0
NW_025323107.1:294734-295164	Cluster_18119	N	29	36	76	11	84
NW_025323107.1:322407-323752	Cluster_18120	N	1275	1326	24	2413	511
NW_025323107.1:350068-350624	Cluster_18121	N	562	1648	37	0	775
NW_025323107.1:356151-356577	Cluster_18122	N	99	5	182	0	0
NW_025323107.1:371993-372419	Cluster_18123	N	50	64	297	1	19
NW_025323107.1:376178-376645	Cluster_18124	N	18	97	49	121	45
NW_025323107.1:387692-388116	Cluster_18125	N	66	25	10	5	5
NW_025323107.1:394712-395112	Cluster_18126	N	49	84	19	8	5
NW_025323107.1:425600-426012	Cluster_18127	N	35	10	62	51	2
NW_025323107.1:426671-427094	Cluster_18128	N	154	24	36	32	13
NW_025323107.1:428001-428879	Cluster_18129	N	711	23	402	123	11
NW_025323107.1:429486-429919	Cluster_18130	N	267	9	175	35	10
NW_025323107.1:430163-430865	Cluster_18131	N	284	14	1129	73	1
NW_025323107.1:432194-432621	Cluster_18132	N	0	108	0	0	87
NW_025323107.1:444775-445206	Cluster_18133	N	74	2232	75	1	31
NW_025323107.1:453478-453895	Cluster_18134	N	0	1	128	0	0
NW_025323107.1:459833-460238	Cluster_18135	N	158	2	24	0	4
NW_025323107.1:466793-467207	Cluster_18136	N	3	51	1	46	1
NW_025323108.1:182231-182758	Cluster_18137	N	312	44	582	570	3
NW_025323108.1:270733-271261	Cluster_18138	N	40	65	240	0	0
NW_025323108.1:345890-346317	Cluster_18139	N	44	27	3	12	4
NW_025323108.1:382081-382493	Cluster_18140	N	28	9	9	67	9
NW_025323108.1:461957-462373	Cluster_18141	N	0	54	0	23	18
NW_025323109.1:182583-183010	Cluster_18142	N	9	5	33	52	36
NW_025323109.1:190382-190812	Cluster_18143	N	128	33	164	75	427
NW_025323109.1:190951-191379	Cluster_18144	N	224	0	213	237	360
NW_025323109.1:195818-196346	Cluster_18145	N	3	8	644	7	1
NW_025323109.1:307647-308085	Cluster_18146	N	97	0	1	78	547
NW_025323109.1:418381-418811	Cluster_18147	N	55	72	40	41	157
NW_025323110.1:103558-103985	Cluster_18148	N	2	0	0	230	0
NW_025323110.1:122888-123316	Cluster_18149	N	0	136	0	2	22
NW_025323110.1:176509-177060	Cluster_18150	N	8	1	636	1	1
NW_025323110.1:185433-185851	Cluster_18151	N	24	70	30	26	55
NW_025323110.1:219846-220275	Cluster_18152	N	0	324	8	0	2
NW_025323110.1:248959-249388	Cluster_18153	N	0	45	128	0	0
NW_025323110.1:250777-251207	Cluster_18154	N	3	44	25	93	75
NW_025323110.1:254004-254431	Cluster_18155	N	5	63	83	58	73
NW_025323110.1:257409-257873	Cluster_18156	N	5	5	15	0	301
NW_025323110.1:295092-295626	Cluster_18157	N	60	466	0	607	0
NW_025323110.1:302681-303144	Cluster_18158	N	72	116	152	1	172
NW_025323110.1:305854-307954	Cluster_18159	N	1629	1052	962	919	29
NW_025323110.1:345307-345736	Cluster_18160	N	150	67	88	23	49
NW_025323110.1:349826-350253	Cluster_18161	N	10	57	6	41	132
NW_025323110.1:383314-383728	Cluster_18162	N	3	0	21	32	40
NW_025323110.1:400360-402517	Cluster_18163	N	1332	1195	1143	1977	83
NW_025323111.1:33076-33499	Cluster_18164	N	25	0	0	83	1
NW_025323111.1:33935-34363	Cluster_18165	N	110	0	0	0	207
NW_025323111.1:40024-40839	Cluster_18166	N	3	165	159	23	125
NW_025323111.1:44400-44830	Cluster_18167	N	651	184	668	200	173
NW_025323111.1:55126-55554	Cluster_18168	N	158	0	25	0	6
NW_025323111.1:66059-66522	Cluster_18169	N	443	798	158	321	436
NW_025323111.1:100427-102104	Cluster_18170	N	141	103	298	4659	83
NW_025323111.1:103065-103636	Cluster_18171	N	17	35	80	208	17
NW_025323111.1:113036-113456	Cluster_18172	N	2	20	5	23	91
NW_025323111.1:121491-121919	Cluster_18173	N	408	0	1	1	1
NW_025323111.1:176391-176812	Cluster_18174	N	11	49	51	32	73
NW_025323111.1:195106-195615	Cluster_18175	N	255	1732	228	244	1055
NW_025323111.1:233429-234422	Cluster_18176	N	798	1735	970	974	872
NW_025323111.1:234918-235812	Cluster_18177	N	91	102	650	119	78
NW_025323111.1:240817-241513	Cluster_18178	N	2	337	73	267	5
NW_025323111.1:245454-245882	Cluster_18179	N	111	40	27	24	28
NW_025323111.1:375456-375987	Cluster_18180	N	118	963	118	302	221
NW_025323111.1:379382-379791	Cluster_18181	N	0	1	0	88	0
NW_025323111.1:383637-384053	Cluster_18182	N	0	54	0	48	39
NW_025323112.1:12213-12642	Cluster_18183	N	159	90	36	0	98
NW_025323112.1:17479-17907	Cluster_18184	N	13	33	351	6	4
NW_025323112.1:18750-19180	Cluster_18185	N	436	29	7	15	170
NW_025323112.1:111020-111448	Cluster_18186	N	15	25	27	20	118
NW_025323112.1:308201-308629	Cluster_18187	N	127	22	0	48	1
NW_025323112.1:374516-374945	Cluster_18188	N	18	25	37	23	25
