"","gene_name","GeneOntologyIDs","Term","Annotated","Significant","Expected","Fisher","ontology","l_chrom","l_start","l_end","V4","gf_chrom","gf_type","gf_start","gf_end","gf_attr","overlap","is_overlapping","prop.sig.genes"
"1440","Peve_00032678","GO:0098981","cholinergic synapse",15,3,0.84,0.048,"Cellular Components","Porites_evermani_scaffold_479",24962,25852,"transcript::Porites_evermani_scaffold_479:24962-25852","Porites_evermani_scaffold_479","mRNA",1876,23255,"ID=Peve_00032678;Name=Peve_00032678;start=1;stop=1;cds_size=2019",1707,FALSE,0.2
"1441","Peve_00032689","GO:0031901","early endosome membrane",222,19,12.42,0.0435,"Cellular Components","Porites_evermani_scaffold_4792",1153,2071,"transcript::Porites_evermani_scaffold_4792:1153-2071","Porites_evermani_scaffold_4792","mRNA",7042,19141,"ID=Peve_00032689;Name=Peve_00032689;start=0;stop=1;cds_size=1452",4971,FALSE,0.0855855855855856
"1442","Peve_00032881","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_483",222527,223174,"transcript::Porites_evermani_scaffold_483:222527-223174","Porites_evermani_scaffold_483","mRNA",227212,236231,"ID=Peve_00032881;Name=Peve_00032881;start=1;stop=1;cds_size=801",4038,FALSE,0.0580282545951694
"1443","Peve_00032881","GO:0031410","cytoplasmic vesicle",2584,175,144.53,0.0439,"Cellular Components","Porites_evermani_scaffold_483",222527,223174,"transcript::Porites_evermani_scaffold_483:222527-223174","Porites_evermani_scaffold_483","mRNA",227212,236231,"ID=Peve_00032881;Name=Peve_00032881;start=1;stop=1;cds_size=801",4038,FALSE,0.0677244582043344
"1444","Peve_00032881","GO:0034423","autophagosome lumen",2,2,0.11,0.0031,"Cellular Components","Porites_evermani_scaffold_483",222527,223174,"transcript::Porites_evermani_scaffold_483:222527-223174","Porites_evermani_scaffold_483","mRNA",227212,236231,"ID=Peve_00032881;Name=Peve_00032881;start=1;stop=1;cds_size=801",4038,FALSE,1
"1445","Peve_00032892","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_4836",4690,5179,"transcript::Porites_evermani_scaffold_4836:4690-5179","Porites_evermani_scaffold_4836","mRNA",15967,18833,"ID=Peve_00032892;Name=Peve_00032892;start=0;stop=1;cds_size=687",10788,FALSE,0.062639267145333
"1446","Peve_00033029","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_4878",907,2977,"transcript::Porites_evermani_scaffold_4878:907-2977","Porites_evermani_scaffold_4878","mRNA",3291,15209,"ID=Peve_00033029;Name=Peve_00033029;start=1;stop=1;cds_size=981",314,FALSE,0.062639267145333
"1447","Peve_00033035","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_488",85634,90938,"transcript::Porites_evermani_scaffold_488:85634-90938","Porites_evermani_scaffold_488","mRNA",50491,72424,"ID=Peve_00033035;Name=Peve_00033035;start=0;stop=1;cds_size=1794",13210,FALSE,0.0580282545951694
"1448","Peve_00033035","GO:0005813","centrosome",999,78,55.88,0.001,"Cellular Components","Porites_evermani_scaffold_488",85634,90938,"transcript::Porites_evermani_scaffold_488:85634-90938","Porites_evermani_scaffold_488","mRNA",50491,72424,"ID=Peve_00033035;Name=Peve_00033035;start=0;stop=1;cds_size=1794",13210,FALSE,0.0780780780780781
"1449","Peve_00033035","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_488",85634,90938,"transcript::Porites_evermani_scaffold_488:85634-90938","Porites_evermani_scaffold_488","mRNA",50491,72424,"ID=Peve_00033035;Name=Peve_00033035;start=0;stop=1;cds_size=1794",13210,FALSE,0.062639267145333
"1450","Peve_00033332","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_4953",16618,18428,"transcript::Porites_evermani_scaffold_4953:16618-18428","Porites_evermani_scaffold_4953","mRNA",4013,15597,"ID=Peve_00033332;Name=Peve_00033332;start=1;stop=1;cds_size=1908",1021,FALSE,0.0580282545951694
"1451","Peve_00033332","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_4953",16618,18428,"transcript::Porites_evermani_scaffold_4953:16618-18428","Porites_evermani_scaffold_4953","mRNA",4013,15597,"ID=Peve_00033332;Name=Peve_00033332;start=1;stop=1;cds_size=1908",1021,FALSE,0.062639267145333
"1452","Peve_00033351","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_496",12864,14897,"transcript::Porites_evermani_scaffold_496:12864-14897","Porites_evermani_scaffold_496","mRNA",1106,12641,"ID=Peve_00033351;Name=Peve_00033351;start=0;stop=1;cds_size=1116",223,FALSE,0.062639267145333
"1453","Peve_00033432","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_498",36108,36846,"transcript::Porites_evermani_scaffold_498:36108-36846","Porites_evermani_scaffold_498","mRNA",6759,35547,"ID=Peve_00033432;Name=Peve_00033432;start=1;stop=0;cds_size=5013",561,FALSE,0.062639267145333
"1454","Peve_00033472","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_499",145,1101,"transcript::Porites_evermani_scaffold_499:145-1101","Porites_evermani_scaffold_499","mRNA",14728,97126,"ID=Peve_00033472;Name=Peve_00033472;start=1;stop=0;cds_size=7284",13627,FALSE,0.062639267145333
"1455","Peve_00033485","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_499",106357,106816,"transcript::Porites_evermani_scaffold_499:106357-106816","Porites_evermani_scaffold_499","mRNA",107184,127229,"ID=Peve_00033485;Name=Peve_00033485;start=1;stop=0;cds_size=4836",368,FALSE,0.0580282545951694
"1456","Peve_00033504","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_4999",950,1757,"transcript::Porites_evermani_scaffold_4999:950-1757","Porites_evermani_scaffold_4999","mRNA",6216,13884,"ID=Peve_00033504;Name=Peve_00033504;start=1;stop=1;cds_size=1347",4459,FALSE,0.0580282545951694
"1457","Peve_00033544","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_5",879507,879709,"transcript::Porites_evermani_scaffold_5:879507-879709","Porites_evermani_scaffold_5","mRNA",882780,889705,"ID=Peve_00033544;Name=Peve_00033544;start=1;stop=1;cds_size=2880",3071,FALSE,0.062639267145333
"1458","Peve_00033562","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_5",1117065,1117318,"transcript::Porites_evermani_scaffold_5:1117065-1117318","Porites_evermani_scaffold_5","mRNA",1102425,1115697,"ID=Peve_00033562;Name=Peve_00033562;start=1;stop=1;cds_size=1365",1368,FALSE,0.062639267145333
"1459","Peve_00033726","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_502",140827,141109,"transcript::Porites_evermani_scaffold_502:140827-141109","Porites_evermani_scaffold_502","mRNA",123986,137509,"ID=Peve_00033726;Name=Peve_00033726;start=1;stop=0;cds_size=1566",3318,FALSE,0.0580282545951694
"1460","Peve_00033726","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_502",140827,141109,"transcript::Porites_evermani_scaffold_502:140827-141109","Porites_evermani_scaffold_502","mRNA",123986,137509,"ID=Peve_00033726;Name=Peve_00033726;start=1;stop=0;cds_size=1566",3318,FALSE,0.062639267145333
"1461","Peve_00033726","GO:0030496","midbody",479,39,26.79,0.0103,"Cellular Components","Porites_evermani_scaffold_502",140827,141109,"transcript::Porites_evermani_scaffold_502:140827-141109","Porites_evermani_scaffold_502","mRNA",123986,137509,"ID=Peve_00033726;Name=Peve_00033726;start=1;stop=0;cds_size=1566",3318,FALSE,0.081419624217119
"1462","Peve_00033750","GO:0005813","centrosome",999,78,55.88,0.001,"Cellular Components","Porites_evermani_scaffold_503",155,931,"transcript::Porites_evermani_scaffold_503:155-931","Porites_evermani_scaffold_503","mRNA",2762,4033,"ID=Peve_00033750;Name=Peve_00033750;start=1;stop=1;cds_size=1272",1831,FALSE,0.0780780780780781
"1463","Peve_00033750","GO:0030496","midbody",479,39,26.79,0.0103,"Cellular Components","Porites_evermani_scaffold_503",155,931,"transcript::Porites_evermani_scaffold_503:155-931","Porites_evermani_scaffold_503","mRNA",2762,4033,"ID=Peve_00033750;Name=Peve_00033750;start=1;stop=1;cds_size=1272",1831,FALSE,0.081419624217119
"1464","Peve_00033838","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_5054",0,654,"transcript::Porites_evermani_scaffold_5054:0-654","Porites_evermani_scaffold_5054","mRNA",2754,6811,"ID=Peve_00033838;Name=Peve_00033838;start=1;stop=1;cds_size=582",2100,FALSE,0.0580282545951694
"1465","Peve_00033919","GO:0005813","centrosome",999,78,55.88,0.001,"Cellular Components","Porites_evermani_scaffold_5071",12227,12938,"transcript::Porites_evermani_scaffold_5071:12227-12938","Porites_evermani_scaffold_5071","mRNA",16871,17673,"ID=Peve_00033919;Name=Peve_00033919;start=1;stop=1;cds_size=249",3933,FALSE,0.0780780780780781
"1466","Peve_00033919","GO:0005813","centrosome",999,78,55.88,0.001,"Cellular Components","Porites_evermani_scaffold_5071",12227,12938,"transcript::Porites_evermani_scaffold_5071:12227-12938","Porites_evermani_scaffold_5071","mRNA",16871,17673,"ID=Peve_00033919;Name=Peve_00033919;start=1;stop=1;cds_size=249",3933,FALSE,0.0780780780780781
"1467","Peve_00033919","GO:0005813","centrosome",999,78,55.88,0.001,"Cellular Components","Porites_evermani_scaffold_5071",12227,12938,"transcript::Porites_evermani_scaffold_5071:12227-12938","Porites_evermani_scaffold_5071","mRNA",16871,17673,"ID=Peve_00033919;Name=Peve_00033919;start=1;stop=1;cds_size=249",3933,FALSE,0.0780780780780781
"1468","Peve_00033919","GO:0005813","centrosome",999,78,55.88,0.001,"Cellular Components","Porites_evermani_scaffold_5071",12227,12938,"transcript::Porites_evermani_scaffold_5071:12227-12938","Porites_evermani_scaffold_5071","mRNA",16871,17673,"ID=Peve_00033919;Name=Peve_00033919;start=1;stop=1;cds_size=249",3933,FALSE,0.0780780780780781
"1469","Peve_00033931","GO:0005813","centrosome",999,78,55.88,0.001,"Cellular Components","Porites_evermani_scaffold_508",152449,152739,"transcript::Porites_evermani_scaffold_508:152449-152739","Porites_evermani_scaffold_508","mRNA",155884,178481,"ID=Peve_00033931;Name=Peve_00033931;start=1;stop=1;cds_size=2157",3145,FALSE,0.0780780780780781
"1470","Peve_00034143","GO:0005813","centrosome",999,78,55.88,0.001,"Cellular Components","Porites_evermani_scaffold_5122",15684,17123,"transcript::Porites_evermani_scaffold_5122:15684-17123","Porites_evermani_scaffold_5122","mRNA",7345,15665,"ID=Peve_00034143;Name=Peve_00034143;start=0;stop=1;cds_size=1122",19,FALSE,0.0780780780780781
"1471","Peve_00034143","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_5122",15684,17123,"transcript::Porites_evermani_scaffold_5122:15684-17123","Porites_evermani_scaffold_5122","mRNA",7345,15665,"ID=Peve_00034143;Name=Peve_00034143;start=0;stop=1;cds_size=1122",19,FALSE,0.062639267145333
"1472","Peve_00034143","GO:0031901","early endosome membrane",222,19,12.42,0.0435,"Cellular Components","Porites_evermani_scaffold_5122",15684,17123,"transcript::Porites_evermani_scaffold_5122:15684-17123","Porites_evermani_scaffold_5122","mRNA",7345,15665,"ID=Peve_00034143;Name=Peve_00034143;start=0;stop=1;cds_size=1122",19,FALSE,0.0855855855855856
"1473","Peve_00034276","GO:0000139","Golgi membrane",755,56,42.23,0.0193,"Cellular Components","Porites_evermani_scaffold_517",182462,183854,"transcript::Porites_evermani_scaffold_517:182462-183854","Porites_evermani_scaffold_517","mRNA",184920,196366,"ID=Peve_00034276;Name=Peve_00034276;start=1;stop=1;cds_size=882",1066,FALSE,0.0741721854304636
"1474","Peve_00034374","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_52",555933,556380,"transcript::Porites_evermani_scaffold_52:555933-556380","Porites_evermani_scaffold_52","mRNA",550368,553099,"ID=Peve_00034374;Name=Peve_00034374;start=0;stop=1;cds_size=453",2834,FALSE,0.062639267145333
"1475","Peve_00034385","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_52",675839,676657,"transcript::Porites_evermani_scaffold_52:675839-676657","Porites_evermani_scaffold_52","mRNA",677938,698243,"ID=Peve_00034385;Name=Peve_00034385;start=1;stop=1;cds_size=6723",1281,FALSE,0.062639267145333
"1476","Peve_00034418","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_5205",147,397,"transcript::Porites_evermani_scaffold_5205:147-397","Porites_evermani_scaffold_5205","mRNA",690,2962,"ID=Peve_00034418;Name=Peve_00034418;start=0;stop=1;cds_size=330",293,FALSE,0.0580282545951694
"1477","Peve_00034426","GO:0030136","clathrin-coated vesicle",131,13,7.33,0.0273,"Cellular Components","Porites_evermani_scaffold_521",26196,28120,"transcript::Porites_evermani_scaffold_521:26196-28120","Porites_evermani_scaffold_521","mRNA",688,18106,"ID=Peve_00034426;Name=Peve_00034426;start=1;stop=1;cds_size=1752",8090,FALSE,0.099236641221374
"1478","Peve_00034426","GO:0030136","clathrin-coated vesicle",131,13,7.33,0.0273,"Cellular Components","Porites_evermani_scaffold_521",29043,29969,"transcript::Porites_evermani_scaffold_521:29043-29969","Porites_evermani_scaffold_521","mRNA",688,18106,"ID=Peve_00034426;Name=Peve_00034426;start=1;stop=1;cds_size=1752",10937,FALSE,0.099236641221374
"1479","Peve_00034503","GO:0005813","centrosome",999,78,55.88,0.001,"Cellular Components","Porites_evermani_scaffold_5232",695,3348,"transcript::Porites_evermani_scaffold_5232:695-3348","Porites_evermani_scaffold_5232","mRNA",6499,9736,"ID=Peve_00034503;Name=Peve_00034503;start=1;stop=1;cds_size=342",3151,FALSE,0.0780780780780781
"1480","Peve_00034503","GO:0030496","midbody",479,39,26.79,0.0103,"Cellular Components","Porites_evermani_scaffold_5232",695,3348,"transcript::Porites_evermani_scaffold_5232:695-3348","Porites_evermani_scaffold_5232","mRNA",6499,9736,"ID=Peve_00034503;Name=Peve_00034503;start=1;stop=1;cds_size=342",3151,FALSE,0.081419624217119
"1481","Peve_00034792","GO:0031901","early endosome membrane",222,19,12.42,0.0435,"Cellular Components","Porites_evermani_scaffold_5309",8279,8809,"transcript::Porites_evermani_scaffold_5309:8279-8809","Porites_evermani_scaffold_5309","mRNA",11440,12291,"ID=Peve_00034792;Name=Peve_00034792;start=0;stop=1;cds_size=801",2631,FALSE,0.0855855855855856
"1482","Peve_00034858","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_533",169176,169998,"transcript::Porites_evermani_scaffold_533:169176-169998","Porites_evermani_scaffold_533","mRNA",152863,167443,"ID=Peve_00034858;Name=Peve_00034858;start=0;stop=1;cds_size=2973",1733,FALSE,0.062639267145333
"1483","Peve_00034897","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_5344",11673,12414,"transcript::Porites_evermani_scaffold_5344:11673-12414","Porites_evermani_scaffold_5344","mRNA",1434,11033,"ID=Peve_00034897;Name=Peve_00034897;start=0;stop=1;cds_size=1200",640,FALSE,0.0580282545951694
"1484","Peve_00034897","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_5344",13374,13845,"transcript::Porites_evermani_scaffold_5344:13374-13845","Porites_evermani_scaffold_5344","mRNA",1434,11033,"ID=Peve_00034897;Name=Peve_00034897;start=0;stop=1;cds_size=1200",2341,FALSE,0.0580282545951694
"1485","Peve_00034897","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_5344",14553,14851,"transcript::Porites_evermani_scaffold_5344:14553-14851","Porites_evermani_scaffold_5344","mRNA",1434,11033,"ID=Peve_00034897;Name=Peve_00034897;start=0;stop=1;cds_size=1200",3520,FALSE,0.0580282545951694
"1486","Peve_00034992","GO:0000139","Golgi membrane",755,56,42.23,0.0193,"Cellular Components","Porites_evermani_scaffold_5370",8365,9351,"transcript::Porites_evermani_scaffold_5370:8365-9351","Porites_evermani_scaffold_5370","mRNA",12136,13155,"ID=Peve_00034992;Name=Peve_00034992;start=0;stop=1;cds_size=1020",2785,FALSE,0.0741721854304636
"1487","Peve_00034992","GO:0005802","trans-Golgi network",299,26,16.72,0.0294,"Cellular Components","Porites_evermani_scaffold_5370",8365,9351,"transcript::Porites_evermani_scaffold_5370:8365-9351","Porites_evermani_scaffold_5370","mRNA",12136,13155,"ID=Peve_00034992;Name=Peve_00034992;start=0;stop=1;cds_size=1020",2785,FALSE,0.0869565217391304
"1488","Peve_00035291","GO:0071004","U2-type prespliceosome",22,5,1.23,0.0064,"Cellular Components","Porites_evermani_scaffold_545",46378,46683,"transcript::Porites_evermani_scaffold_545:46378-46683","Porites_evermani_scaffold_545","mRNA",39582,44211,"ID=Peve_00035291;Name=Peve_00035291;start=0;stop=1;cds_size=426",2167,FALSE,0.227272727272727
"1489","Peve_00035340","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_5461",0,743,"transcript::Porites_evermani_scaffold_5461:0-743","Porites_evermani_scaffold_5461","mRNA",2845,6148,"ID=Peve_00035340;Name=Peve_00035340;start=0;stop=1;cds_size=546",2102,FALSE,0.0580282545951694
"1490","Peve_00035408","GO:0031410","cytoplasmic vesicle",2584,175,144.53,0.0439,"Cellular Components","Porites_evermani_scaffold_548",39417,39658,"transcript::Porites_evermani_scaffold_548:39417-39658","Porites_evermani_scaffold_548","mRNA",31558,36928,"ID=Peve_00035408;Name=Peve_00035408;start=1;stop=1;cds_size=1308",2489,FALSE,0.0677244582043344
"1491","Peve_00035446","GO:0005813","centrosome",999,78,55.88,0.001,"Cellular Components","Porites_evermani_scaffold_55",568031,568529,"transcript::Porites_evermani_scaffold_55:568031-568529","Porites_evermani_scaffold_55","mRNA",556412,565523,"ID=Peve_00035446;Name=Peve_00035446;start=0;stop=1;cds_size=3048",2508,FALSE,0.0780780780780781
"1492","Peve_00035446","GO:0030496","midbody",479,39,26.79,0.0103,"Cellular Components","Porites_evermani_scaffold_55",568031,568529,"transcript::Porites_evermani_scaffold_55:568031-568529","Porites_evermani_scaffold_55","mRNA",556412,565523,"ID=Peve_00035446;Name=Peve_00035446;start=0;stop=1;cds_size=3048",2508,FALSE,0.081419624217119
"1493","Peve_00035495","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_550",224089,229052,"transcript::Porites_evermani_scaffold_550:224089-229052","Porites_evermani_scaffold_550","mRNA",216092,223893,"ID=Peve_00035495;Name=Peve_00035495;start=1;stop=1;cds_size=1068",196,FALSE,0.062639267145333
"1494","Peve_00035609","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_554",336,3494,"transcript::Porites_evermani_scaffold_554:336-3494","Porites_evermani_scaffold_554","mRNA",6154,9184,"ID=Peve_00035609;Name=Peve_00035609;start=1;stop=1;cds_size=669",2660,FALSE,0.0580282545951694
"1495","Peve_00035721","GO:0031410","cytoplasmic vesicle",2584,175,144.53,0.0439,"Cellular Components","Porites_evermani_scaffold_5570",8866,9695,"transcript::Porites_evermani_scaffold_5570:8866-9695","Porites_evermani_scaffold_5570","mRNA",103,3552,"ID=Peve_00035721;Name=Peve_00035721;start=1;stop=1;cds_size=840",5314,FALSE,0.0677244582043344
"1496","Peve_00035726","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_5577",131,611,"transcript::Porites_evermani_scaffold_5577:131-611","Porites_evermani_scaffold_5577","mRNA",844,11546,"ID=Peve_00035726;Name=Peve_00035726;start=1;stop=0;cds_size=1992",233,FALSE,0.0580282545951694
"1497","Peve_00035842","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_561",32393,32964,"transcript::Porites_evermani_scaffold_561:32393-32964","Porites_evermani_scaffold_561","mRNA",13758,26069,"ID=Peve_00035842;Name=Peve_00035842;start=1;stop=1;cds_size=1215",6324,FALSE,0.0580282545951694
"1498","Peve_00035864","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_562",156496,157014,"transcript::Porites_evermani_scaffold_562:156496-157014","Porites_evermani_scaffold_562","mRNA",159723,196502,"ID=Peve_00035864;Name=Peve_00035864;start=1;stop=1;cds_size=2421",2709,FALSE,0.0580282545951694
"1499","Peve_00035893","GO:0005802","trans-Golgi network",299,26,16.72,0.0294,"Cellular Components","Porites_evermani_scaffold_563",41634,42327,"transcript::Porites_evermani_scaffold_563:41634-42327","Porites_evermani_scaffold_563","mRNA",43919,50383,"ID=Peve_00035893;Name=Peve_00035893;start=0;stop=1;cds_size=348",1592,FALSE,0.0869565217391304
"1500","Peve_00035893","GO:0030136","clathrin-coated vesicle",131,13,7.33,0.0273,"Cellular Components","Porites_evermani_scaffold_563",41634,42327,"transcript::Porites_evermani_scaffold_563:41634-42327","Porites_evermani_scaffold_563","mRNA",43919,50383,"ID=Peve_00035893;Name=Peve_00035893;start=0;stop=1;cds_size=348",1592,FALSE,0.099236641221374
"1501","Peve_00035944","GO:0097487","multivesicular body, internal vesicle",11,3,0.62,0.0205,"Cellular Components","Porites_evermani_scaffold_565",14352,15941,"transcript::Porites_evermani_scaffold_565:14352-15941","Porites_evermani_scaffold_565","mRNA",27174,38789,"ID=Peve_00035944;Name=Peve_00035944;start=1;stop=1;cds_size=972",11233,FALSE,0.272727272727273
"1502","Peve_00035991","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_567",81677,81978,"transcript::Porites_evermani_scaffold_567:81677-81978","Porites_evermani_scaffold_567","mRNA",87728,92054,"ID=Peve_00035991;Name=Peve_00035991;start=1;stop=1;cds_size=1092",5750,FALSE,0.0580282545951694
"1503","Peve_00036017","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_568",116234,116519,"transcript::Porites_evermani_scaffold_568:116234-116519","Porites_evermani_scaffold_568","mRNA",100953,113071,"ID=Peve_00036017;Name=Peve_00036017;start=1;stop=0;cds_size=2730",3163,FALSE,0.0580282545951694
"1504","Peve_00036017","GO:0005813","centrosome",999,78,55.88,0.001,"Cellular Components","Porites_evermani_scaffold_568",116234,116519,"transcript::Porites_evermani_scaffold_568:116234-116519","Porites_evermani_scaffold_568","mRNA",100953,113071,"ID=Peve_00036017;Name=Peve_00036017;start=1;stop=0;cds_size=2730",3163,FALSE,0.0780780780780781
"1505","Peve_00036084","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_57",512827,513395,"transcript::Porites_evermani_scaffold_57:512827-513395","Porites_evermani_scaffold_57","mRNA",492822,508267,"ID=Peve_00036084;Name=Peve_00036084;start=1;stop=1;cds_size=1314",4560,FALSE,0.062639267145333
"1506","Peve_00036192","GO:0000139","Golgi membrane",755,56,42.23,0.0193,"Cellular Components","Porites_evermani_scaffold_572",206767,210631,"transcript::Porites_evermani_scaffold_572:206767-210631","Porites_evermani_scaffold_572","mRNA",210940,230153,"ID=Peve_00036192;Name=Peve_00036192;start=1;stop=0;cds_size=2298",309,FALSE,0.0741721854304636
"1507","Peve_00036197","GO:0098981","cholinergic synapse",15,3,0.84,0.048,"Cellular Components","Porites_evermani_scaffold_5723",1972,3035,"transcript::Porites_evermani_scaffold_5723:1972-3035","Porites_evermani_scaffold_5723","mRNA",5675,7653,"ID=Peve_00036197;Name=Peve_00036197;start=1;stop=1;cds_size=1101",2640,FALSE,0.2
"1508","Peve_00036248","GO:0000139","Golgi membrane",755,56,42.23,0.0193,"Cellular Components","Porites_evermani_scaffold_5745",9408,10108,"transcript::Porites_evermani_scaffold_5745:9408-10108","Porites_evermani_scaffold_5745","mRNA",2054,2851,"ID=Peve_00036248;Name=Peve_00036248;start=0;stop=1;cds_size=798",6557,FALSE,0.0741721854304636
"1509","Peve_00036284","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_577",117647,117959,"transcript::Porites_evermani_scaffold_577:117647-117959","Porites_evermani_scaffold_577","mRNA",108552,114938,"ID=Peve_00036284;Name=Peve_00036284;start=1;stop=0;cds_size=975",2709,FALSE,0.0580282545951694
"1510","Peve_00036307","GO:0000139","Golgi membrane",755,56,42.23,0.0193,"Cellular Components","Porites_evermani_scaffold_578",121235,121882,"transcript::Porites_evermani_scaffold_578:121235-121882","Porites_evermani_scaffold_578","mRNA",127969,159682,"ID=Peve_00036307;Name=Peve_00036307;start=0;stop=1;cds_size=3114",6087,FALSE,0.0741721854304636
"1511","Peve_00036307","GO:0005802","trans-Golgi network",299,26,16.72,0.0294,"Cellular Components","Porites_evermani_scaffold_578",121235,121882,"transcript::Porites_evermani_scaffold_578:121235-121882","Porites_evermani_scaffold_578","mRNA",127969,159682,"ID=Peve_00036307;Name=Peve_00036307;start=0;stop=1;cds_size=3114",6087,FALSE,0.0869565217391304
"1512","Peve_00036307","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_578",121235,121882,"transcript::Porites_evermani_scaffold_578:121235-121882","Porites_evermani_scaffold_578","mRNA",127969,159682,"ID=Peve_00036307;Name=Peve_00036307;start=0;stop=1;cds_size=3114",6087,FALSE,0.062639267145333
"1513","Peve_00036307","GO:0031410","cytoplasmic vesicle",2584,175,144.53,0.0439,"Cellular Components","Porites_evermani_scaffold_578",121235,121882,"transcript::Porites_evermani_scaffold_578:121235-121882","Porites_evermani_scaffold_578","mRNA",127969,159682,"ID=Peve_00036307;Name=Peve_00036307;start=0;stop=1;cds_size=3114",6087,FALSE,0.0677244582043344
"1514","Peve_00036307","GO:0044753","amphisome",10,3,0.56,0.0156,"Cellular Components","Porites_evermani_scaffold_578",121235,121882,"transcript::Porites_evermani_scaffold_578:121235-121882","Porites_evermani_scaffold_578","mRNA",127969,159682,"ID=Peve_00036307;Name=Peve_00036307;start=0;stop=1;cds_size=3114",6087,FALSE,0.3
"1515","Peve_00036307","GO:0097487","multivesicular body, internal vesicle",11,3,0.62,0.0205,"Cellular Components","Porites_evermani_scaffold_578",121235,121882,"transcript::Porites_evermani_scaffold_578:121235-121882","Porites_evermani_scaffold_578","mRNA",127969,159682,"ID=Peve_00036307;Name=Peve_00036307;start=0;stop=1;cds_size=3114",6087,FALSE,0.272727272727273
"1516","Peve_00036394","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_580",110266,111046,"transcript::Porites_evermani_scaffold_580:110266-111046","Porites_evermani_scaffold_580","mRNA",111669,123195,"ID=Peve_00036394;Name=Peve_00036394;start=1;stop=1;cds_size=633",623,FALSE,0.0580282545951694
"1517","Peve_00036394","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_580",110266,111046,"transcript::Porites_evermani_scaffold_580:110266-111046","Porites_evermani_scaffold_580","mRNA",111669,123195,"ID=Peve_00036394;Name=Peve_00036394;start=1;stop=1;cds_size=633",623,FALSE,0.062639267145333
