"","gene_name","GeneOntologyIDs","Term","Annotated","Significant","Expected","Fisher","ontology","m_chrom","m_source","m_type","m_start","m_end","m_strand","m_attr","gf_chrom","gf_source","gf_type","gf_start","gf_end","gf_strand","gf_attr","overlap","prop.sig.genes"
"173","Pocillopora_meandrina_HIv1___RNAseq.g1976.t1","GO:0005758","mitochondrial intermembrane space",64,2,0.11,2.7e-05,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000008","ShortStack","mature_miRNA",3619363,3619384,"-","ID=Cluster_2832.mature;Parent=Cluster_2832","Pocillopora_meandrina_HIv1___Sc0000008","AUGUSTUS","transcript",3614528,3621648,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g1976.t1",21,0.03125
"174","Pocillopora_meandrina_HIv1___RNAseq.g1976.t1","GO:0043209","myelin sheath",47,1,0.08,0.00554,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000008","ShortStack","mature_miRNA",3619363,3619384,"-","ID=Cluster_2832.mature;Parent=Cluster_2832","Pocillopora_meandrina_HIv1___Sc0000008","AUGUSTUS","transcript",3614528,3621648,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g1976.t1",21,0.0212765957446809
"175","Pocillopora_meandrina_HIv1___RNAseq.g1976.t1","GO:0061617","MICOS complex",4,1,0.01,0.00047,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000008","ShortStack","mature_miRNA",3619363,3619384,"-","ID=Cluster_2832.mature;Parent=Cluster_2832","Pocillopora_meandrina_HIv1___Sc0000008","AUGUSTUS","transcript",3614528,3621648,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g1976.t1",21,0.25
"176","Pocillopora_meandrina_HIv1___RNAseq.g23713.t1","GO:0005739","mitochondrion",1477,7,2.47,0.00247,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000005","ShortStack","mature_miRNA",10385519,10385541,"+","ID=Cluster_1922.mature;Parent=Cluster_1922","Pocillopora_meandrina_HIv1___Sc0000005","AUGUSTUS","transcript",10381741,10385841,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g23713.t1",22,0.004739336492891
"177","Pocillopora_meandrina_HIv1___RNAseq.g23713.t1","GO:0005741","mitochondrial outer membrane",191,2,0.32,0.00024,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000005","ShortStack","mature_miRNA",10385519,10385541,"+","ID=Cluster_1922.mature;Parent=Cluster_1922","Pocillopora_meandrina_HIv1___Sc0000005","AUGUSTUS","transcript",10381741,10385841,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g23713.t1",22,0.0104712041884817
"178","Pocillopora_meandrina_HIv1___RNAseq.g7273.t1","GO:0005739","mitochondrion",1477,7,2.47,0.00247,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000002","ShortStack","mature_miRNA",10845744,10845765,"-","ID=Cluster_1002.mature;Parent=Cluster_1002","Pocillopora_meandrina_HIv1___Sc0000002","AUGUSTUS","transcript",10843913,10850073,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g7273.t1",21,0.004739336492891
"179","Pocillopora_meandrina_HIv1___RNAseq.g7273.t1","GO:0005743","mitochondrial inner membrane",374,3,0.63,0.03044,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000002","ShortStack","mature_miRNA",10845744,10845765,"-","ID=Cluster_1002.mature;Parent=Cluster_1002","Pocillopora_meandrina_HIv1___Sc0000002","AUGUSTUS","transcript",10843913,10850073,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g7273.t1",21,0.00802139037433155
"180","Pocillopora_meandrina_HIv1___RNAseq.g9990.t1","GO:0005769","early endosome",458,3,0.77,0.00044,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000012","ShortStack","mature_miRNA",6455205,6455226,"+","ID=Cluster_3670.mature;Parent=Cluster_3670","Pocillopora_meandrina_HIv1___Sc0000012","AUGUSTUS","transcript",6453049,6455598,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g9990.t1",21,0.00655021834061135
"181","Pocillopora_meandrina_HIv1___RNAseq.g9990.t1","GO:0005770","late endosome",270,1,0.45,0.03143,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000012","ShortStack","mature_miRNA",6455205,6455226,"+","ID=Cluster_3670.mature;Parent=Cluster_3670","Pocillopora_meandrina_HIv1___Sc0000012","AUGUSTUS","transcript",6453049,6455598,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g9990.t1",21,0.0037037037037037
"182","Pocillopora_meandrina_HIv1___RNAseq.g9990.t1","GO:0030897","HOPS complex",14,1,0.02,0.00165,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000012","ShortStack","mature_miRNA",6455205,6455226,"+","ID=Cluster_3670.mature;Parent=Cluster_3670","Pocillopora_meandrina_HIv1___Sc0000012","AUGUSTUS","transcript",6453049,6455598,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g9990.t1",21,0.0714285714285714
"183","Pocillopora_meandrina_HIv1___RNAseq.g9990.t1","GO:0033263","CORVET complex",11,1,0.02,0.0013,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000012","ShortStack","mature_miRNA",6455205,6455226,"+","ID=Cluster_3670.mature;Parent=Cluster_3670","Pocillopora_meandrina_HIv1___Sc0000012","AUGUSTUS","transcript",6453049,6455598,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g9990.t1",21,0.0909090909090909
"184","Pocillopora_meandrina_HIv1___RNAseq.g14376.t1","GO:0005615","extracellular space",1515,3,2.53,0.00558,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000009","ShortStack","mature_miRNA",3894922,3894943,"-","ID=Cluster_2970.mature;Parent=Cluster_2970","Pocillopora_meandrina_HIv1___Sc0000009","AUGUSTUS","transcript",3883379,3930270,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g14376.t1",21,0.00198019801980198
"185","Pocillopora_meandrina_HIv1___RNAseq.g14376.t1","GO:0009897","external side of plasma membrane",205,1,0.34,0.02395,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000009","ShortStack","mature_miRNA",3894922,3894943,"-","ID=Cluster_2970.mature;Parent=Cluster_2970","Pocillopora_meandrina_HIv1___Sc0000009","AUGUSTUS","transcript",3883379,3930270,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g14376.t1",21,0.0048780487804878
"186","Pocillopora_meandrina_HIv1___TS.g8477.t1a","GO:0005634","nucleus",5690,10,9.52,4e-06,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000018","ShortStack","mature_miRNA",6855521,6855542,"+","ID=Cluster_4846.mature;Parent=Cluster_4846","Pocillopora_meandrina_HIv1___Sc0000018","AUGUSTUS","transcript",6845931,6863739,"+","ID=Pocillopora_meandrina_HIv1___TS.g8477.t1a",21,0.00175746924428822
"187","Pocillopora_meandrina_HIv1___TS.g8477.t1a","GO:0005663","DNA replication factor C complex",9,1,0.02,0.00106,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000018","ShortStack","mature_miRNA",6855521,6855542,"+","ID=Cluster_4846.mature;Parent=Cluster_4846","Pocillopora_meandrina_HIv1___Sc0000018","AUGUSTUS","transcript",6845931,6863739,"+","ID=Pocillopora_meandrina_HIv1___TS.g8477.t1a",21,0.111111111111111
"188","Pocillopora_meandrina_HIv1___TS.g4480.t1","GO:0005643","nuclear pore",59,1,0.1,0.00695,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000008","ShortStack","mature_miRNA",3576442,3576463,"+","ID=Cluster_2830.mature;Parent=Cluster_2830","Pocillopora_meandrina_HIv1___Sc0000008","AUGUSTUS","transcript",3565329,3586108,"+","ID=Pocillopora_meandrina_HIv1___TS.g4480.t1",21,0.0169491525423729
"189","Pocillopora_meandrina_HIv1___TS.g4480.t1","GO:0005737","cytoplasm",10740,19,17.97,1e-06,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000008","ShortStack","mature_miRNA",3576442,3576463,"+","ID=Cluster_2830.mature;Parent=Cluster_2830","Pocillopora_meandrina_HIv1___Sc0000008","AUGUSTUS","transcript",3565329,3586108,"+","ID=Pocillopora_meandrina_HIv1___TS.g4480.t1",21,0.00176908752327747
"190","Pocillopora_meandrina_HIv1___RNAseq.g21001.t1","GO:0005741","mitochondrial outer membrane",191,2,0.32,0.00024,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000000","ShortStack","mature_miRNA",818049,818070,"+","ID=Cluster_19.mature;Parent=Cluster_19","Pocillopora_meandrina_HIv1___Sc0000000","AUGUSTUS","transcript",816355,820160,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g21001.t1",21,0.0104712041884817
"191","Pocillopora_meandrina_HIv1___RNAseq.g21001.t1","GO:0005777","peroxisome",157,1,0.26,0.0184,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000000","ShortStack","mature_miRNA",818049,818070,"+","ID=Cluster_19.mature;Parent=Cluster_19","Pocillopora_meandrina_HIv1___Sc0000000","AUGUSTUS","transcript",816355,820160,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g21001.t1",21,0.00636942675159236
"192","Pocillopora_meandrina_HIv1___RNAseq.g7761.t1","GO:0005576","extracellular region",2665,5,4.46,0.00618,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000002","ShortStack","mature_miRNA",16106609,16106630,"+","ID=Cluster_1069.mature;Parent=Cluster_1069","Pocillopora_meandrina_HIv1___Sc0000002","AUGUSTUS","transcript",16107095,16109313,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g7761.t1",-465,0.00187617260787992
"193","Pocillopora_meandrina_HIv1___RNAseq.g7761.t1","GO:0005737","cytoplasm",10740,19,17.97,1e-06,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000002","ShortStack","mature_miRNA",16106609,16106630,"+","ID=Cluster_1069.mature;Parent=Cluster_1069","Pocillopora_meandrina_HIv1___Sc0000002","AUGUSTUS","transcript",16107095,16109313,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g7761.t1",-465,0.00176908752327747
"194","Pocillopora_meandrina_HIv1___RNAseq.g7761.t1","GO:0048471","perinuclear region of cytoplasm",532,2,0.89,0.00183,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000002","ShortStack","mature_miRNA",16106609,16106630,"+","ID=Cluster_1069.mature;Parent=Cluster_1069","Pocillopora_meandrina_HIv1___Sc0000002","AUGUSTUS","transcript",16107095,16109313,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g7761.t1",-465,0.0037593984962406
"195","Pocillopora_meandrina_HIv1___TS.g10998.t1","GO:0005634","nucleus",5690,10,9.52,4e-06,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000003","ShortStack","mature_miRNA",10366055,10366076,"+","ID=Cluster_1279.mature;Parent=Cluster_1279","Pocillopora_meandrina_HIv1___Sc0000003","AUGUSTUS","transcript",10337192,10362741,"+","ID=Pocillopora_meandrina_HIv1___TS.g10998.t1",-3314,0.00175746924428822
"196","Pocillopora_meandrina_HIv1___TS.g10998.t1","GO:0005737","cytoplasm",10740,19,17.97,1e-06,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000003","ShortStack","mature_miRNA",10366055,10366076,"+","ID=Cluster_1279.mature;Parent=Cluster_1279","Pocillopora_meandrina_HIv1___Sc0000003","AUGUSTUS","transcript",10337192,10362741,"+","ID=Pocillopora_meandrina_HIv1___TS.g10998.t1",-3314,0.00176908752327747
"197","Pocillopora_meandrina_HIv1___TS.g10998.t1","GO:0005829","cytosol",3291,3,5.51,0.00673,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000003","ShortStack","mature_miRNA",10366055,10366076,"+","ID=Cluster_1279.mature;Parent=Cluster_1279","Pocillopora_meandrina_HIv1___Sc0000003","AUGUSTUS","transcript",10337192,10362741,"+","ID=Pocillopora_meandrina_HIv1___TS.g10998.t1",-3314,0.000911577028258888
"198","Pocillopora_meandrina_HIv1___RNAseq.g11916.t1","GO:0005634","nucleus",5690,10,9.52,4e-06,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000026","ShortStack","mature_miRNA",1154772,1154793,"-","ID=Cluster_5770.mature;Parent=Cluster_5770","Pocillopora_meandrina_HIv1___Sc0000026","AUGUSTUS","transcript",1150885,1161746,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g11916.t1",21,0.00175746924428822
"199","Pocillopora_meandrina_HIv1___RNAseq.g11916.t1","GO:0005694","chromosome",964,4,1.61,0.04522,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000026","ShortStack","mature_miRNA",1154772,1154793,"-","ID=Cluster_5770.mature;Parent=Cluster_5770","Pocillopora_meandrina_HIv1___Sc0000026","AUGUSTUS","transcript",1150885,1161746,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g11916.t1",21,0.004149377593361
"200","Pocillopora_meandrina_HIv1___RNAseq.g11916.t1","GO:0005737","cytoplasm",10740,19,17.97,1e-06,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000026","ShortStack","mature_miRNA",1154772,1154793,"-","ID=Cluster_5770.mature;Parent=Cluster_5770","Pocillopora_meandrina_HIv1___Sc0000026","AUGUSTUS","transcript",1150885,1161746,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g11916.t1",21,0.00176908752327747
"201","Pocillopora_meandrina_HIv1___RNAseq.g20307.t1b","GO:0045335","phagocytic vesicle",107,1,0.18,0.01257,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000001","ShortStack","mature_miRNA",19145788,19145809,"+","ID=Cluster_751.mature;Parent=Cluster_751","Pocillopora_meandrina_HIv1___Sc0000001","AUGUSTUS","transcript",19141889,19164981,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g20307.t1b",21,0.00934579439252336
"202","Pocillopora_meandrina_HIv1___RNAseq.g20307.t1b","GO:0098685","Schaffer collateral - CA1 synapse",138,1,0.23,0.01619,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000001","ShortStack","mature_miRNA",19145788,19145809,"+","ID=Cluster_751.mature;Parent=Cluster_751","Pocillopora_meandrina_HIv1___Sc0000001","AUGUSTUS","transcript",19141889,19164981,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g20307.t1b",21,0.0072463768115942
"203","Pocillopora_meandrina_HIv1___RNAseq.g10955.t1","GO:0002193","MAML1-RBP-Jkappa- ICN1 complex",4,1,0.01,0.00047,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000021","ShortStack","mature_miRNA",4351839,4351860,"+","ID=Cluster_5275.mature;Parent=Cluster_5275","Pocillopora_meandrina_HIv1___Sc0000021","AUGUSTUS","transcript",4346969,4358531,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g10955.t1",21,0.25
"204","Pocillopora_meandrina_HIv1___RNAseq.g10955.t1","GO:0005634","nucleus",5690,10,9.52,4e-06,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000021","ShortStack","mature_miRNA",4351839,4351860,"+","ID=Cluster_5275.mature;Parent=Cluster_5275","Pocillopora_meandrina_HIv1___Sc0000021","AUGUSTUS","transcript",4346969,4358531,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g10955.t1",21,0.00175746924428822
"205","Pocillopora_meandrina_HIv1___RNAseq.g10955.t1","GO:0005654","nucleoplasm",2121,3,3.55,0.00197,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000021","ShortStack","mature_miRNA",4351839,4351860,"+","ID=Cluster_5275.mature;Parent=Cluster_5275","Pocillopora_meandrina_HIv1___Sc0000021","AUGUSTUS","transcript",4346969,4358531,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g10955.t1",21,0.00141442715700141
"206","Pocillopora_meandrina_HIv1___RNAseq.g10955.t1","GO:0005737","cytoplasm",10740,19,17.97,1e-06,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000021","ShortStack","mature_miRNA",4351839,4351860,"+","ID=Cluster_5275.mature;Parent=Cluster_5275","Pocillopora_meandrina_HIv1___Sc0000021","AUGUSTUS","transcript",4346969,4358531,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g10955.t1",21,0.00176908752327747
"207","Pocillopora_meandrina_HIv1___RNAseq.g10955.t1","GO:0017053","transcription repressor complex",32,1,0.05,0.00378,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000021","ShortStack","mature_miRNA",4351839,4351860,"+","ID=Cluster_5275.mature;Parent=Cluster_5275","Pocillopora_meandrina_HIv1___Sc0000021","AUGUSTUS","transcript",4346969,4358531,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g10955.t1",21,0.03125
"208","Pocillopora_meandrina_HIv1___RNAseq.g10955.t1","GO:0032993","protein-DNA complex",106,1,0.18,0.01246,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000021","ShortStack","mature_miRNA",4351839,4351860,"+","ID=Cluster_5275.mature;Parent=Cluster_5275","Pocillopora_meandrina_HIv1___Sc0000021","AUGUSTUS","transcript",4346969,4358531,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g10955.t1",21,0.00943396226415094
"209","Pocillopora_meandrina_HIv1___RNAseq.g29326.t1","GO:0005634","nucleus",5690,10,9.52,4e-06,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000017","ShortStack","mature_miRNA",5050959,5050980,"-","ID=Cluster_4599.mature;Parent=Cluster_4599","Pocillopora_meandrina_HIv1___Sc0000017","AUGUSTUS","transcript",5040661,5060533,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g29326.t1",21,0.00175746924428822
"210","Pocillopora_meandrina_HIv1___RNAseq.g29326.t1","GO:0005654","nucleoplasm",2121,3,3.55,0.00197,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000017","ShortStack","mature_miRNA",5050959,5050980,"-","ID=Cluster_4599.mature;Parent=Cluster_4599","Pocillopora_meandrina_HIv1___Sc0000017","AUGUSTUS","transcript",5040661,5060533,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g29326.t1",21,0.00141442715700141
"211","Pocillopora_meandrina_HIv1___RNAseq.g29326.t1","GO:0005848","mRNA cleavage stimulating factor complex",3,1,0.01,0.00035,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000017","ShortStack","mature_miRNA",5050959,5050980,"-","ID=Cluster_4599.mature;Parent=Cluster_4599","Pocillopora_meandrina_HIv1___Sc0000017","AUGUSTUS","transcript",5040661,5060533,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g29326.t1",21,0.333333333333333
"212","Pocillopora_meandrina_HIv1___RNAseq.g26655.t1","GO:0000785","chromatin",451,2,0.75,0.00132,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000014","ShortStack","mature_miRNA",9365481,9365502,"-","ID=Cluster_4142.mature;Parent=Cluster_4142","Pocillopora_meandrina_HIv1___Sc0000014","AUGUSTUS","transcript",9359560,9367897,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g26655.t1",21,0.00443458980044346
"213","Pocillopora_meandrina_HIv1___RNAseq.g26655.t1","GO:0005634","nucleus",5690,10,9.52,4e-06,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000014","ShortStack","mature_miRNA",9365481,9365502,"-","ID=Cluster_4142.mature;Parent=Cluster_4142","Pocillopora_meandrina_HIv1___Sc0000014","AUGUSTUS","transcript",9359560,9367897,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g26655.t1",21,0.00175746924428822
"214","Pocillopora_meandrina_HIv1___RNAseq.g6748.t1","GO:0005581","collagen trimer",87,1,0.15,0.01023,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000002","ShortStack","mature_miRNA",3841966,3841987,"-","ID=Cluster_912.mature;Parent=Cluster_912","Pocillopora_meandrina_HIv1___Sc0000002","AUGUSTUS","transcript",3836969,3885213,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g6748.t1",21,0.0114942528735632
"215","Pocillopora_meandrina_HIv1___RNAseq.g6748.t1","GO:0005615","extracellular space",1515,3,2.53,0.00558,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000002","ShortStack","mature_miRNA",3841966,3841987,"-","ID=Cluster_912.mature;Parent=Cluster_912","Pocillopora_meandrina_HIv1___Sc0000002","AUGUSTUS","transcript",3836969,3885213,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g6748.t1",21,0.00198019801980198
"216","Pocillopora_meandrina_HIv1___TS.g16681.t2","GO:0005689","U12-type spliceosomal complex",21,1,0.04,0.00248,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000005","ShortStack","mature_miRNA",11260782,11260803,"+","ID=Cluster_1940.mature;Parent=Cluster_1940","Pocillopora_meandrina_HIv1___Sc0000005","AUGUSTUS","transcript",11258007,11263650,"+","ID=Pocillopora_meandrina_HIv1___TS.g16681.t2",21,0.0476190476190476
"217","Pocillopora_meandrina_HIv1___TS.g16681.t2","GO:0005689","U12-type spliceosomal complex",21,1,0.04,0.00248,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000005","ShortStack","mature_miRNA",11261378,11261399,"+","ID=Cluster_1941.mature;Parent=Cluster_1941","Pocillopora_meandrina_HIv1___Sc0000005","AUGUSTUS","transcript",11258007,11263650,"+","ID=Pocillopora_meandrina_HIv1___TS.g16681.t2",21,0.0476190476190476
"218","Pocillopora_meandrina_HIv1___RNAseq.g11703.t1b","GO:0005769","early endosome",458,3,0.77,0.00044,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000016","ShortStack","mature_miRNA",7549579,7549600,"+","ID=Cluster_4466.mature;Parent=Cluster_4466","Pocillopora_meandrina_HIv1___Sc0000016","AUGUSTUS","transcript",7536714,7554288,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g11703.t1b",21,0.00655021834061135
"219","Pocillopora_meandrina_HIv1___RNAseq.g11703.t1b","GO:0005769","early endosome",458,3,0.77,0.00044,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000016","ShortStack","mature_miRNA",7550615,7550635,"+","ID=Cluster_4468.mature;Parent=Cluster_4468","Pocillopora_meandrina_HIv1___Sc0000016","AUGUSTUS","transcript",7536714,7554288,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g11703.t1b",20,0.00655021834061135
"220","Pocillopora_meandrina_HIv1___RNAseq.g11703.t1b","GO:0005769","early endosome",458,3,0.77,0.00044,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000016","ShortStack","mature_miRNA",7553304,7553325,"+","ID=Cluster_4469.mature;Parent=Cluster_4469","Pocillopora_meandrina_HIv1___Sc0000016","AUGUSTUS","transcript",7536714,7554288,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g11703.t1b",21,0.00655021834061135
"221","Pocillopora_meandrina_HIv1___RNAseq.g11703.t1b","GO:0005769","early endosome",458,3,0.77,0.00044,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000016","ShortStack","mature_miRNA",7555692,7555713,"+","ID=Cluster_4470.mature;Parent=Cluster_4470","Pocillopora_meandrina_HIv1___Sc0000016","AUGUSTUS","transcript",7536714,7554288,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g11703.t1b",-1404,0.00655021834061135
"222","Pocillopora_meandrina_HIv1___RNAseq.g11703.t1b","GO:0005829","cytosol",3291,3,5.51,0.00673,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000016","ShortStack","mature_miRNA",7549579,7549600,"+","ID=Cluster_4466.mature;Parent=Cluster_4466","Pocillopora_meandrina_HIv1___Sc0000016","AUGUSTUS","transcript",7536714,7554288,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g11703.t1b",21,0.000911577028258888
"223","Pocillopora_meandrina_HIv1___RNAseq.g11703.t1b","GO:0005829","cytosol",3291,3,5.51,0.00673,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000016","ShortStack","mature_miRNA",7550615,7550635,"+","ID=Cluster_4468.mature;Parent=Cluster_4468","Pocillopora_meandrina_HIv1___Sc0000016","AUGUSTUS","transcript",7536714,7554288,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g11703.t1b",20,0.000911577028258888
"224","Pocillopora_meandrina_HIv1___RNAseq.g11703.t1b","GO:0005829","cytosol",3291,3,5.51,0.00673,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000016","ShortStack","mature_miRNA",7553304,7553325,"+","ID=Cluster_4469.mature;Parent=Cluster_4469","Pocillopora_meandrina_HIv1___Sc0000016","AUGUSTUS","transcript",7536714,7554288,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g11703.t1b",21,0.000911577028258888
"225","Pocillopora_meandrina_HIv1___RNAseq.g11703.t1b","GO:0005829","cytosol",3291,3,5.51,0.00673,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000016","ShortStack","mature_miRNA",7555692,7555713,"+","ID=Cluster_4470.mature;Parent=Cluster_4470","Pocillopora_meandrina_HIv1___Sc0000016","AUGUSTUS","transcript",7536714,7554288,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g11703.t1b",-1404,0.000911577028258888
"226","Pocillopora_meandrina_HIv1___RNAseq.g11703.t1b","GO:0031901","early endosome membrane",189,1,0.32,0.0221,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000016","ShortStack","mature_miRNA",7549579,7549600,"+","ID=Cluster_4466.mature;Parent=Cluster_4466","Pocillopora_meandrina_HIv1___Sc0000016","AUGUSTUS","transcript",7536714,7554288,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g11703.t1b",21,0.00529100529100529
"227","Pocillopora_meandrina_HIv1___RNAseq.g11703.t1b","GO:0031901","early endosome membrane",189,1,0.32,0.0221,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000016","ShortStack","mature_miRNA",7550615,7550635,"+","ID=Cluster_4468.mature;Parent=Cluster_4468","Pocillopora_meandrina_HIv1___Sc0000016","AUGUSTUS","transcript",7536714,7554288,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g11703.t1b",20,0.00529100529100529
"228","Pocillopora_meandrina_HIv1___RNAseq.g11703.t1b","GO:0031901","early endosome membrane",189,1,0.32,0.0221,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000016","ShortStack","mature_miRNA",7553304,7553325,"+","ID=Cluster_4469.mature;Parent=Cluster_4469","Pocillopora_meandrina_HIv1___Sc0000016","AUGUSTUS","transcript",7536714,7554288,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g11703.t1b",21,0.00529100529100529
"229","Pocillopora_meandrina_HIv1___RNAseq.g11703.t1b","GO:0031901","early endosome membrane",189,1,0.32,0.0221,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000016","ShortStack","mature_miRNA",7555692,7555713,"+","ID=Cluster_4470.mature;Parent=Cluster_4470","Pocillopora_meandrina_HIv1___Sc0000016","AUGUSTUS","transcript",7536714,7554288,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g11703.t1b",-1404,0.00529100529100529
"230","Pocillopora_meandrina_HIv1___RNAseq.g15123.t1","GO:0016323","basolateral plasma membrane",340,1,0.57,0.03943,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000003","ShortStack","mature_miRNA",495117,495138,"+","ID=Cluster_1108.mature;Parent=Cluster_1108","Pocillopora_meandrina_HIv1___Sc0000003","AUGUSTUS","transcript",497120,514074,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g15123.t1",-1982,0.00294117647058824
