"","gene_name","GeneOntologyIDs","Term","Annotated","Significant","Expected","Fisher","ontology","m_chrom","m_source","m_type","m_start","m_end","m_strand","m_attr","gf_chrom","gf_source","gf_type","gf_start","gf_end","gf_strand","gf_attr","overlap","prop.sig.genes"
"209","Peve_00030448","GO:0016323","basolateral plasma membrane",473,1,0.55,0.04559,"Cellular Components","Porites_evermani_scaffold_430","ShortStack","mature_miRNA",205887,205909,"-","ID=Cluster_5540.mature;Parent=Cluster_5540","Porites_evermani_scaffold_430","Gmove","mRNA",166240,198633,"+","ID=Peve_00030448;Name=Peve_00030448;start=1;stop=0;cds_size=2292",-7254,0.00211416490486258
"210","Peve_00030448","GO:0031594","neuromuscular junction",130,1,0.15,0.01273,"Cellular Components","Porites_evermani_scaffold_430","ShortStack","mature_miRNA",205887,205909,"-","ID=Cluster_5540.mature;Parent=Cluster_5540","Porites_evermani_scaffold_430","Gmove","mRNA",166240,198633,"+","ID=Peve_00030448;Name=Peve_00030448;start=1;stop=0;cds_size=2292",-7254,0.00769230769230769
"211","Peve_00030448","GO:0043204","perikaryon",252,1,0.29,0.02454,"Cellular Components","Porites_evermani_scaffold_430","ShortStack","mature_miRNA",205887,205909,"-","ID=Cluster_5540.mature;Parent=Cluster_5540","Porites_evermani_scaffold_430","Gmove","mRNA",166240,198633,"+","ID=Peve_00030448;Name=Peve_00030448;start=1;stop=0;cds_size=2292",-7254,0.00396825396825397
"212","Peve_00030448","GO:0044224","juxtaparanode region of axon",47,1,0.05,0.00462,"Cellular Components","Porites_evermani_scaffold_430","ShortStack","mature_miRNA",205887,205909,"-","ID=Cluster_5540.mature;Parent=Cluster_5540","Porites_evermani_scaffold_430","Gmove","mRNA",166240,198633,"+","ID=Peve_00030448;Name=Peve_00030448;start=1;stop=0;cds_size=2292",-7254,0.0212765957446809
"213","Peve_00030448","GO:0098839","postsynaptic density membrane",130,1,0.15,0.01273,"Cellular Components","Porites_evermani_scaffold_430","ShortStack","mature_miRNA",205887,205909,"-","ID=Cluster_5540.mature;Parent=Cluster_5540","Porites_evermani_scaffold_430","Gmove","mRNA",166240,198633,"+","ID=Peve_00030448;Name=Peve_00030448;start=1;stop=0;cds_size=2292",-7254,0.00769230769230769
"214","Peve_00030448","GO:1904115","axon cytoplasm",74,1,0.09,0.00727,"Cellular Components","Porites_evermani_scaffold_430","ShortStack","mature_miRNA",205887,205909,"-","ID=Cluster_5540.mature;Parent=Cluster_5540","Porites_evermani_scaffold_430","Gmove","mRNA",166240,198633,"+","ID=Peve_00030448;Name=Peve_00030448;start=1;stop=0;cds_size=2292",-7254,0.0135135135135135
"215","Peve_00031080","GO:0005576","extracellular region",3968,5,4.59,2e-05,"Cellular Components","Porites_evermani_scaffold_442","ShortStack","mature_miRNA",239763,239784,"-","ID=Cluster_5636.mature;Parent=Cluster_5636","Porites_evermani_scaffold_442","Gmove","mRNA",226746,261065,"-","ID=Peve_00031080;Name=Peve_00031080;start=1;stop=1;cds_size=4155",21,0.00126008064516129
"216","Peve_00031080","GO:0005886","plasma membrane",7068,10,8.17,4.6e-05,"Cellular Components","Porites_evermani_scaffold_442","ShortStack","mature_miRNA",239763,239784,"-","ID=Cluster_5636.mature;Parent=Cluster_5636","Porites_evermani_scaffold_442","Gmove","mRNA",226746,261065,"-","ID=Peve_00031080;Name=Peve_00031080;start=1;stop=1;cds_size=4155",21,0.00141482739105829
"217","Peve_00031080","GO:0032154","cleavage furrow",188,1,0.22,0.01837,"Cellular Components","Porites_evermani_scaffold_442","ShortStack","mature_miRNA",239763,239784,"-","ID=Cluster_5636.mature;Parent=Cluster_5636","Porites_evermani_scaffold_442","Gmove","mRNA",226746,261065,"-","ID=Peve_00031080;Name=Peve_00031080;start=1;stop=1;cds_size=4155",21,0.00531914893617021
"218","Peve_00031963","GO:0005737","cytoplasm",14070,21,16.26,0.00047,"Cellular Components","Porites_evermani_scaffold_461","ShortStack","mature_miRNA",215508,215529,"+","ID=Cluster_5849.mature;Parent=Cluster_5849","Porites_evermani_scaffold_461","Gmove","mRNA",195335,219054,"+","ID=Peve_00031963;Name=Peve_00031963;start=1;stop=1;cds_size=2247",21,0.00149253731343284
"219","Peve_00031963","GO:0005741","mitochondrial outer membrane",200,1,0.23,0.01953,"Cellular Components","Porites_evermani_scaffold_461","ShortStack","mature_miRNA",215508,215529,"+","ID=Cluster_5849.mature;Parent=Cluster_5849","Porites_evermani_scaffold_461","Gmove","mRNA",195335,219054,"+","ID=Peve_00031963;Name=Peve_00031963;start=1;stop=1;cds_size=2247",21,0.005
"220","Peve_00031963","GO:0005777","peroxisome",203,1,0.23,0.01982,"Cellular Components","Porites_evermani_scaffold_461","ShortStack","mature_miRNA",215508,215529,"+","ID=Cluster_5849.mature;Parent=Cluster_5849","Porites_evermani_scaffold_461","Gmove","mRNA",195335,219054,"+","ID=Peve_00031963;Name=Peve_00031963;start=1;stop=1;cds_size=2247",21,0.00492610837438424
"221","Peve_00031963","GO:0005794","Golgi apparatus",1827,5,2.11,0.00622,"Cellular Components","Porites_evermani_scaffold_461","ShortStack","mature_miRNA",215508,215529,"+","ID=Cluster_5849.mature;Parent=Cluster_5849","Porites_evermani_scaffold_461","Gmove","mRNA",195335,219054,"+","ID=Peve_00031963;Name=Peve_00031963;start=1;stop=1;cds_size=2247",21,0.00273672687465791
"222","Peve_00031963","GO:0005829","cytosol",4032,13,4.66,3.3e-17,"Cellular Components","Porites_evermani_scaffold_461","ShortStack","mature_miRNA",215508,215529,"+","ID=Cluster_5849.mature;Parent=Cluster_5849","Porites_evermani_scaffold_461","Gmove","mRNA",195335,219054,"+","ID=Peve_00031963;Name=Peve_00031963;start=1;stop=1;cds_size=2247",21,0.00322420634920635
"223","Peve_00031963","GO:0005874","microtubule",457,3,0.53,0.00058,"Cellular Components","Porites_evermani_scaffold_461","ShortStack","mature_miRNA",215508,215529,"+","ID=Cluster_5849.mature;Parent=Cluster_5849","Porites_evermani_scaffold_461","Gmove","mRNA",195335,219054,"+","ID=Peve_00031963;Name=Peve_00031963;start=1;stop=1;cds_size=2247",21,0.00656455142231947
"224","Peve_00031963","GO:0005905","clathrin-coated pit",81,1,0.09,0.00795,"Cellular Components","Porites_evermani_scaffold_461","ShortStack","mature_miRNA",215508,215529,"+","ID=Cluster_5849.mature;Parent=Cluster_5849","Porites_evermani_scaffold_461","Gmove","mRNA",195335,219054,"+","ID=Peve_00031963;Name=Peve_00031963;start=1;stop=1;cds_size=2247",21,0.0123456790123457
"225","Peve_00031963","GO:0030672","synaptic vesicle membrane",167,1,0.19,0.01633,"Cellular Components","Porites_evermani_scaffold_461","ShortStack","mature_miRNA",215508,215529,"+","ID=Cluster_5849.mature;Parent=Cluster_5849","Porites_evermani_scaffold_461","Gmove","mRNA",195335,219054,"+","ID=Peve_00031963;Name=Peve_00031963;start=1;stop=1;cds_size=2247",21,0.00598802395209581
"226","Peve_00032303","GO:0005576","extracellular region",3968,5,4.59,2e-05,"Cellular Components","Porites_evermani_scaffold_47","ShortStack","mature_miRNA",475994,476015,"-","ID=Cluster_1125.mature;Parent=Cluster_1125","Porites_evermani_scaffold_47","Gmove","mRNA",472594,482329,"-","ID=Peve_00032303;Name=Peve_00032303;start=1;stop=1;cds_size=1728",21,0.00126008064516129
"227","Peve_00032303","GO:0005794","Golgi apparatus",1827,5,2.11,0.00622,"Cellular Components","Porites_evermani_scaffold_47","ShortStack","mature_miRNA",475994,476015,"-","ID=Cluster_1125.mature;Parent=Cluster_1125","Porites_evermani_scaffold_47","Gmove","mRNA",472594,482329,"-","ID=Peve_00032303;Name=Peve_00032303;start=1;stop=1;cds_size=1728",21,0.00273672687465791
"228","Peve_00032303","GO:0032580","Golgi cisterna membrane",161,2,0.19,0.00012,"Cellular Components","Porites_evermani_scaffold_47","ShortStack","mature_miRNA",475994,476015,"-","ID=Cluster_1125.mature;Parent=Cluster_1125","Porites_evermani_scaffold_47","Gmove","mRNA",472594,482329,"-","ID=Peve_00032303;Name=Peve_00032303;start=1;stop=1;cds_size=1728",21,0.0124223602484472
"229","Peve_00032303","GO:0048471","perinuclear region of cytoplasm",696,2,0.8,0.00217,"Cellular Components","Porites_evermani_scaffold_47","ShortStack","mature_miRNA",475994,476015,"-","ID=Cluster_1125.mature;Parent=Cluster_1125","Porites_evermani_scaffold_47","Gmove","mRNA",472594,482329,"-","ID=Peve_00032303;Name=Peve_00032303;start=1;stop=1;cds_size=1728",21,0.0028735632183908
"230","Peve_00033721","GO:0005576","extracellular region",3968,5,4.59,2e-05,"Cellular Components","Porites_evermani_scaffold_502","ShortStack","mature_miRNA",58997,59018,"-","ID=Cluster_6211.mature;Parent=Cluster_6211","Porites_evermani_scaffold_502","Gmove","mRNA",44703,87413,"-","ID=Peve_00033721;Name=Peve_00033721;start=1;stop=0;cds_size=27579",21,0.00126008064516129
"231","Peve_00033721","GO:0005604","basement membrane",347,1,0.4,0.03364,"Cellular Components","Porites_evermani_scaffold_502","ShortStack","mature_miRNA",58997,59018,"-","ID=Cluster_6211.mature;Parent=Cluster_6211","Porites_evermani_scaffold_502","Gmove","mRNA",44703,87413,"-","ID=Peve_00033721;Name=Peve_00033721;start=1;stop=0;cds_size=27579",21,0.00288184438040346
"232","Peve_00033721","GO:0120216","matrilin complex",19,1,0.02,0.00187,"Cellular Components","Porites_evermani_scaffold_502","ShortStack","mature_miRNA",58997,59018,"-","ID=Cluster_6211.mature;Parent=Cluster_6211","Porites_evermani_scaffold_502","Gmove","mRNA",44703,87413,"-","ID=Peve_00033721;Name=Peve_00033721;start=1;stop=0;cds_size=27579",21,0.0526315789473684
"233","Peve_00036728","GO:0005737","cytoplasm",14070,21,16.26,0.00047,"Cellular Components","Porites_evermani_scaffold_590","ShortStack","mature_miRNA",199158,199179,"+","ID=Cluster_6865.mature;Parent=Cluster_6865","Porites_evermani_scaffold_590","Gmove","mRNA",184464,225363,"+","ID=Peve_00036728;Name=Peve_00036728;start=1;stop=1;cds_size=3369",21,0.00149253731343284
"234","Peve_00036728","GO:0005737","cytoplasm",14070,21,16.26,0.00047,"Cellular Components","Porites_evermani_scaffold_590","ShortStack","mature_miRNA",199392,199413,"+","ID=Cluster_6866.mature;Parent=Cluster_6866","Porites_evermani_scaffold_590","Gmove","mRNA",184464,225363,"+","ID=Peve_00036728;Name=Peve_00036728;start=1;stop=1;cds_size=3369",21,0.00149253731343284
"235","Peve_00036728","GO:0005737","cytoplasm",14070,21,16.26,0.00047,"Cellular Components","Porites_evermani_scaffold_590","ShortStack","mature_miRNA",199855,199876,"+","ID=Cluster_6867.mature;Parent=Cluster_6867","Porites_evermani_scaffold_590","Gmove","mRNA",184464,225363,"+","ID=Peve_00036728;Name=Peve_00036728;start=1;stop=1;cds_size=3369",21,0.00149253731343284
"236","Peve_00036728","GO:0005829","cytosol",4032,13,4.66,3.3e-17,"Cellular Components","Porites_evermani_scaffold_590","ShortStack","mature_miRNA",199158,199179,"+","ID=Cluster_6865.mature;Parent=Cluster_6865","Porites_evermani_scaffold_590","Gmove","mRNA",184464,225363,"+","ID=Peve_00036728;Name=Peve_00036728;start=1;stop=1;cds_size=3369",21,0.00322420634920635
"237","Peve_00036728","GO:0005829","cytosol",4032,13,4.66,3.3e-17,"Cellular Components","Porites_evermani_scaffold_590","ShortStack","mature_miRNA",199392,199413,"+","ID=Cluster_6866.mature;Parent=Cluster_6866","Porites_evermani_scaffold_590","Gmove","mRNA",184464,225363,"+","ID=Peve_00036728;Name=Peve_00036728;start=1;stop=1;cds_size=3369",21,0.00322420634920635
"238","Peve_00036728","GO:0005829","cytosol",4032,13,4.66,3.3e-17,"Cellular Components","Porites_evermani_scaffold_590","ShortStack","mature_miRNA",199855,199876,"+","ID=Cluster_6867.mature;Parent=Cluster_6867","Porites_evermani_scaffold_590","Gmove","mRNA",184464,225363,"+","ID=Peve_00036728;Name=Peve_00036728;start=1;stop=1;cds_size=3369",21,0.00322420634920635
"239","Peve_00036728","GO:0031965","nuclear membrane",294,1,0.34,0.02858,"Cellular Components","Porites_evermani_scaffold_590","ShortStack","mature_miRNA",199158,199179,"+","ID=Cluster_6865.mature;Parent=Cluster_6865","Porites_evermani_scaffold_590","Gmove","mRNA",184464,225363,"+","ID=Peve_00036728;Name=Peve_00036728;start=1;stop=1;cds_size=3369",21,0.00340136054421769
"240","Peve_00036728","GO:0031965","nuclear membrane",294,1,0.34,0.02858,"Cellular Components","Porites_evermani_scaffold_590","ShortStack","mature_miRNA",199392,199413,"+","ID=Cluster_6866.mature;Parent=Cluster_6866","Porites_evermani_scaffold_590","Gmove","mRNA",184464,225363,"+","ID=Peve_00036728;Name=Peve_00036728;start=1;stop=1;cds_size=3369",21,0.00340136054421769
"241","Peve_00036728","GO:0031965","nuclear membrane",294,1,0.34,0.02858,"Cellular Components","Porites_evermani_scaffold_590","ShortStack","mature_miRNA",199855,199876,"+","ID=Cluster_6867.mature;Parent=Cluster_6867","Porites_evermani_scaffold_590","Gmove","mRNA",184464,225363,"+","ID=Peve_00036728;Name=Peve_00036728;start=1;stop=1;cds_size=3369",21,0.00340136054421769
"242","Peve_00036810","GO:0005829","cytosol",4032,13,4.66,3.3e-17,"Cellular Components","Porites_evermani_scaffold_594","ShortStack","mature_miRNA",158230,158250,"+","ID=Cluster_6875.mature;Parent=Cluster_6875","Porites_evermani_scaffold_594","Gmove","mRNA",161745,164620,"+","ID=Peve_00036810;Name=Peve_00036810;start=1;stop=1;cds_size=1287",-3495,0.00322420634920635
"243","Peve_00036810","GO:0005886","plasma membrane",7068,10,8.17,4.6e-05,"Cellular Components","Porites_evermani_scaffold_594","ShortStack","mature_miRNA",158230,158250,"+","ID=Cluster_6875.mature;Parent=Cluster_6875","Porites_evermani_scaffold_594","Gmove","mRNA",161745,164620,"+","ID=Peve_00036810;Name=Peve_00036810;start=1;stop=1;cds_size=1287",-3495,0.00141482739105829
"244","Peve_00037424","GO:0005765","lysosomal membrane",421,2,0.49,0.00081,"Cellular Components","Porites_evermani_scaffold_613","ShortStack","mature_miRNA",156505,156526,"+","ID=Cluster_7013.mature;Parent=Cluster_7013","Porites_evermani_scaffold_613","Gmove","mRNA",139963,179514,"+","ID=Peve_00037424;Name=Peve_00037424;start=1;stop=1;cds_size=2475",21,0.00475059382422803
"245","Peve_00037424","GO:0005794","Golgi apparatus",1827,5,2.11,0.00622,"Cellular Components","Porites_evermani_scaffold_613","ShortStack","mature_miRNA",156505,156526,"+","ID=Cluster_7013.mature;Parent=Cluster_7013","Porites_evermani_scaffold_613","Gmove","mRNA",139963,179514,"+","ID=Peve_00037424;Name=Peve_00037424;start=1;stop=1;cds_size=2475",21,0.00273672687465791
"246","Peve_00037424","GO:0005829","cytosol",4032,13,4.66,3.3e-17,"Cellular Components","Porites_evermani_scaffold_613","ShortStack","mature_miRNA",156505,156526,"+","ID=Cluster_7013.mature;Parent=Cluster_7013","Porites_evermani_scaffold_613","Gmove","mRNA",139963,179514,"+","ID=Peve_00037424;Name=Peve_00037424;start=1;stop=1;cds_size=2475",21,0.00322420634920635
"247","Peve_00037424","GO:0030136","clathrin-coated vesicle",131,1,0.15,0.01283,"Cellular Components","Porites_evermani_scaffold_613","ShortStack","mature_miRNA",156505,156526,"+","ID=Cluster_7013.mature;Parent=Cluster_7013","Porites_evermani_scaffold_613","Gmove","mRNA",139963,179514,"+","ID=Peve_00037424;Name=Peve_00037424;start=1;stop=1;cds_size=2475",21,0.00763358778625954
"248","Peve_00037424","GO:0030897","HOPS complex",23,1,0.03,0.00226,"Cellular Components","Porites_evermani_scaffold_613","ShortStack","mature_miRNA",156505,156526,"+","ID=Cluster_7013.mature;Parent=Cluster_7013","Porites_evermani_scaffold_613","Gmove","mRNA",139963,179514,"+","ID=Peve_00037424;Name=Peve_00037424;start=1;stop=1;cds_size=2475",21,0.0434782608695652
"249","Peve_00037424","GO:0031901","early endosome membrane",222,2,0.26,0.00023,"Cellular Components","Porites_evermani_scaffold_613","ShortStack","mature_miRNA",156505,156526,"+","ID=Cluster_7013.mature;Parent=Cluster_7013","Porites_evermani_scaffold_613","Gmove","mRNA",139963,179514,"+","ID=Peve_00037424;Name=Peve_00037424;start=1;stop=1;cds_size=2475",21,0.00900900900900901
"250","Peve_00037424","GO:0031902","late endosome membrane",162,2,0.19,0.00012,"Cellular Components","Porites_evermani_scaffold_613","ShortStack","mature_miRNA",156505,156526,"+","ID=Cluster_7013.mature;Parent=Cluster_7013","Porites_evermani_scaffold_613","Gmove","mRNA",139963,179514,"+","ID=Peve_00037424;Name=Peve_00037424;start=1;stop=1;cds_size=2475",21,0.0123456790123457
"251","Peve_00040305","GO:0005743","mitochondrial inner membrane",447,1,0.52,0.04314,"Cellular Components","Porites_evermani_scaffold_730","ShortStack","mature_miRNA",81385,81406,"-","ID=Cluster_7604.mature;Parent=Cluster_7604","Porites_evermani_scaffold_730","Gmove","mRNA",55177,87219,"-","ID=Peve_00040305;Name=Peve_00040305;start=1;stop=1;cds_size=852",21,0.00223713646532438
"252","Peve_00040305","GO:0005743","mitochondrial inner membrane",447,1,0.52,0.04314,"Cellular Components","Porites_evermani_scaffold_730","ShortStack","mature_miRNA",82423,82444,"-","ID=Cluster_7605.mature;Parent=Cluster_7605","Porites_evermani_scaffold_730","Gmove","mRNA",55177,87219,"-","ID=Peve_00040305;Name=Peve_00040305;start=1;stop=1;cds_size=852",21,0.00223713646532438
"253","Peve_00043069","GO:0005737","cytoplasm",14070,21,16.26,0.00047,"Cellular Components","Porites_evermani_scaffold_866","ShortStack","mature_miRNA",22854,22875,"-","ID=Cluster_8571.mature;Parent=Cluster_8571","Porites_evermani_scaffold_866","Gmove","mRNA",26080,43061,"-","ID=Peve_00043069;Name=Peve_00043069;start=1;stop=1;cds_size=1710",-3205,0.00149253731343284
"254","Peve_00043069","GO:0005829","cytosol",4032,13,4.66,3.3e-17,"Cellular Components","Porites_evermani_scaffold_866","ShortStack","mature_miRNA",22854,22875,"-","ID=Cluster_8571.mature;Parent=Cluster_8571","Porites_evermani_scaffold_866","Gmove","mRNA",26080,43061,"-","ID=Peve_00043069;Name=Peve_00043069;start=1;stop=1;cds_size=1710",-3205,0.00322420634920635
"255","Peve_00044464","GO:0005737","cytoplasm",14070,21,16.26,0.00047,"Cellular Components","Porites_evermani_scaffold_942","ShortStack","mature_miRNA",133698,133719,"+","ID=Cluster_8920.mature;Parent=Cluster_8920","Porites_evermani_scaffold_942","Gmove","mRNA",134553,135350,"+","ID=Peve_00044464;Name=Peve_00044464;start=1;stop=1;cds_size=183",-834,0.00149253731343284
"256","Peve_00000077","GO:0005096","GTPase activator activity",177,1,0.22,0.01857,"Molecular Functions","Porites_evermani_scaffold_1","ShortStack","mature_miRNA",1404272,1404293,"-","ID=Cluster_29.mature;Parent=Cluster_29","Porites_evermani_scaffold_1","Gmove","mRNA",1380413,1416448,"-","ID=Peve_00000077;Name=Peve_00000077;start=1;stop=1;cds_size=1851",21,0.00564971751412429
"257","Peve_00000077","GO:0005543","phospholipid binding",399,1,0.49,0.0414,"Molecular Functions","Porites_evermani_scaffold_1","ShortStack","mature_miRNA",1404272,1404293,"-","ID=Cluster_29.mature;Parent=Cluster_29","Porites_evermani_scaffold_1","Gmove","mRNA",1380413,1416448,"-","ID=Peve_00000077;Name=Peve_00000077;start=1;stop=1;cds_size=1851",21,0.0025062656641604
"258","Peve_00000077","GO:0031267","small GTPase binding",236,1,0.29,0.02469,"Molecular Functions","Porites_evermani_scaffold_1","ShortStack","mature_miRNA",1404272,1404293,"-","ID=Cluster_29.mature;Parent=Cluster_29","Porites_evermani_scaffold_1","Gmove","mRNA",1380413,1416448,"-","ID=Peve_00000077;Name=Peve_00000077;start=1;stop=1;cds_size=1851",21,0.00423728813559322
"259","Peve_00002249","GO:0042287","MHC protein binding",16,1,0.02,0.00169,"Molecular Functions","Porites_evermani_scaffold_1128","ShortStack","mature_miRNA",125548,125568,"-","ID=Cluster_9915.mature;Parent=Cluster_9915","Porites_evermani_scaffold_1128","Gmove","mRNA",109237,127279,"-","ID=Peve_00002249;Name=Peve_00002249;start=1;stop=1;cds_size=1119",20,0.0625
"260","Peve_00002249","GO:0061630","ubiquitin protein ligase activity",689,3,0.84,5.5e-05,"Molecular Functions","Porites_evermani_scaffold_1128","ShortStack","mature_miRNA",125548,125568,"-","ID=Cluster_9915.mature;Parent=Cluster_9915","Porites_evermani_scaffold_1128","Gmove","mRNA",109237,127279,"-","ID=Peve_00002249;Name=Peve_00002249;start=1;stop=1;cds_size=1119",20,0.00435413642960813
"261","Peve_00002673","GO:0004653","polypeptide N-acetylgalactosaminyltransferase activ...",11,2,0.01,6e-07,"Molecular Functions","Porites_evermani_scaffold_1159","ShortStack","mature_miRNA",6702,6723,"+","ID=Cluster_9991.mature;Parent=Cluster_9991","Porites_evermani_scaffold_1159","Gmove","mRNA",2148,29843,"+","ID=Peve_00002673;Name=Peve_00002673;start=1;stop=1;cds_size=3507",21,0.181818181818182
"262","Peve_00002673","GO:0004653","polypeptide N-acetylgalactosaminyltransferase activ...",11,2,0.01,6e-07,"Molecular Functions","Porites_evermani_scaffold_1159","ShortStack","mature_miRNA",7428,7449,"+","ID=Cluster_9992.mature;Parent=Cluster_9992","Porites_evermani_scaffold_1159","Gmove","mRNA",2148,29843,"+","ID=Peve_00002673;Name=Peve_00002673;start=1;stop=1;cds_size=3507",21,0.181818181818182
"263","Peve_00002673","GO:0030145","manganese ion binding",115,3,0.14,2.6e-07,"Molecular Functions","Porites_evermani_scaffold_1159","ShortStack","mature_miRNA",6702,6723,"+","ID=Cluster_9991.mature;Parent=Cluster_9991","Porites_evermani_scaffold_1159","Gmove","mRNA",2148,29843,"+","ID=Peve_00002673;Name=Peve_00002673;start=1;stop=1;cds_size=3507",21,0.0260869565217391
"264","Peve_00002673","GO:0030145","manganese ion binding",115,3,0.14,2.6e-07,"Molecular Functions","Porites_evermani_scaffold_1159","ShortStack","mature_miRNA",7428,7449,"+","ID=Cluster_9992.mature;Parent=Cluster_9992","Porites_evermani_scaffold_1159","Gmove","mRNA",2148,29843,"+","ID=Peve_00002673;Name=Peve_00002673;start=1;stop=1;cds_size=3507",21,0.0260869565217391
"265","Peve_00002673","GO:0030246","carbohydrate binding",561,2,0.68,0.00164,"Molecular Functions","Porites_evermani_scaffold_1159","ShortStack","mature_miRNA",6702,6723,"+","ID=Cluster_9991.mature;Parent=Cluster_9991","Porites_evermani_scaffold_1159","Gmove","mRNA",2148,29843,"+","ID=Peve_00002673;Name=Peve_00002673;start=1;stop=1;cds_size=3507",21,0.0035650623885918
"266","Peve_00002673","GO:0030246","carbohydrate binding",561,2,0.68,0.00164,"Molecular Functions","Porites_evermani_scaffold_1159","ShortStack","mature_miRNA",7428,7449,"+","ID=Cluster_9992.mature;Parent=Cluster_9992","Porites_evermani_scaffold_1159","Gmove","mRNA",2148,29843,"+","ID=Peve_00002673;Name=Peve_00002673;start=1;stop=1;cds_size=3507",21,0.0035650623885918
"267","Peve_00005902","GO:0019901","protein kinase binding",535,2,0.65,0.00149,"Molecular Functions","Porites_evermani_scaffold_138","ShortStack","mature_miRNA",127966,127987,"+","ID=Cluster_2770.mature;Parent=Cluster_2770","Porites_evermani_scaffold_138","Gmove","mRNA",114562,186450,"+","ID=Peve_00005902;Name=Peve_00005902;start=1;stop=1;cds_size=8289",21,0.00373831775700935
"268","Peve_00005902","GO:0019902","phosphatase binding",266,1,0.32,0.02779,"Molecular Functions","Porites_evermani_scaffold_138","ShortStack","mature_miRNA",127966,127987,"+","ID=Cluster_2770.mature;Parent=Cluster_2770","Porites_evermani_scaffold_138","Gmove","mRNA",114562,186450,"+","ID=Peve_00005902;Name=Peve_00005902;start=1;stop=1;cds_size=8289",21,0.0037593984962406
"269","Peve_00006453","GO:0070840","dynein complex binding",33,1,0.04,0.00349,"Molecular Functions","Porites_evermani_scaffold_1415","ShortStack","mature_miRNA",72071,72092,"+","ID=Cluster_10850.mature;Parent=Cluster_10850","Porites_evermani_scaffold_1415","Gmove","mRNA",54574,77863,"+","ID=Peve_00006453;Name=Peve_00006453;start=1;stop=1;cds_size=5052",21,0.0303030303030303
"270","Peve_00006602","GO:0005524","ATP binding",2649,3,3.23,0.00274,"Molecular Functions","Porites_evermani_scaffold_1429","ShortStack","mature_miRNA",47285,47306,"-","ID=Cluster_10882.mature;Parent=Cluster_10882","Porites_evermani_scaffold_1429","Gmove","mRNA",48,56807,"-","ID=Peve_00006602;Name=Peve_00006602;start=1;stop=0;cds_size=11085",21,0.00113250283125708
"271","Peve_00006602","GO:0008569","minus-end-directed microtubule motor activity",76,1,0.09,0.00802,"Molecular Functions","Porites_evermani_scaffold_1429","ShortStack","mature_miRNA",47285,47306,"-","ID=Cluster_10882.mature;Parent=Cluster_10882","Porites_evermani_scaffold_1429","Gmove","mRNA",48,56807,"-","ID=Peve_00006602;Name=Peve_00006602;start=1;stop=0;cds_size=11085",21,0.0131578947368421
"272","Peve_00006602","GO:0045505","dynein intermediate chain binding",117,1,0.14,0.01231,"Molecular Functions","Porites_evermani_scaffold_1429","ShortStack","mature_miRNA",47285,47306,"-","ID=Cluster_10882.mature;Parent=Cluster_10882","Porites_evermani_scaffold_1429","Gmove","mRNA",48,56807,"-","ID=Peve_00006602;Name=Peve_00006602;start=1;stop=0;cds_size=11085",21,0.00854700854700855
"273","Peve_00006602","GO:0051959","dynein light intermediate chain binding",79,1,0.1,0.00833,"Molecular Functions","Porites_evermani_scaffold_1429","ShortStack","mature_miRNA",47285,47306,"-","ID=Cluster_10882.mature;Parent=Cluster_10882","Porites_evermani_scaffold_1429","Gmove","mRNA",48,56807,"-","ID=Peve_00006602;Name=Peve_00006602;start=1;stop=0;cds_size=11085",21,0.0126582278481013
"274","Peve_00007217","GO:0061685","diphthine methylesterase activity",1,1,0,0.00011,"Molecular Functions","Porites_evermani_scaffold_148","ShortStack","mature_miRNA",94583,94604,"-","ID=Cluster_2871.mature;Parent=Cluster_2871","Porites_evermani_scaffold_148","Gmove","mRNA",92028,98639,"-","ID=Peve_00007217;Name=Peve_00007217;start=1;stop=1;cds_size=1047",21,1
"275","Peve_00007592","GO:0046872","metal ion binding",6616,14,8.06,7.4e-08,"Molecular Functions","Porites_evermani_scaffold_1503","ShortStack","mature_miRNA",47580,47601,"+","ID=Cluster_11045.mature;Parent=Cluster_11045","Porites_evermani_scaffold_1503","Gmove","mRNA",42025,72148,"+","ID=Peve_00007592;Name=Peve_00007592;start=1;stop=1;cds_size=4173",21,0.00211608222490931
"276","Peve_00007592","GO:0046872","metal ion binding",6616,14,8.06,7.4e-08,"Molecular Functions","Porites_evermani_scaffold_1503","ShortStack","mature_miRNA",47771,47792,"+","ID=Cluster_11046.mature;Parent=Cluster_11046","Porites_evermani_scaffold_1503","Gmove","mRNA",42025,72148,"+","ID=Peve_00007592;Name=Peve_00007592;start=1;stop=1;cds_size=4173",21,0.00211608222490931
"277","Peve_00007592","GO:0051537","2 iron, 2 sulfur cluster binding",39,1,0.05,0.00412,"Molecular Functions","Porites_evermani_scaffold_1503","ShortStack","mature_miRNA",47580,47601,"+","ID=Cluster_11045.mature;Parent=Cluster_11045","Porites_evermani_scaffold_1503","Gmove","mRNA",42025,72148,"+","ID=Peve_00007592;Name=Peve_00007592;start=1;stop=1;cds_size=4173",21,0.0256410256410256
"278","Peve_00007592","GO:0051537","2 iron, 2 sulfur cluster binding",39,1,0.05,0.00412,"Molecular Functions","Porites_evermani_scaffold_1503","ShortStack","mature_miRNA",47771,47792,"+","ID=Cluster_11046.mature;Parent=Cluster_11046","Porites_evermani_scaffold_1503","Gmove","mRNA",42025,72148,"+","ID=Peve_00007592;Name=Peve_00007592;start=1;stop=1;cds_size=4173",21,0.0256410256410256
