Coords	Name	MIRNA	sRNA-ACR-140-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-145-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-150-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-173-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-178-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG
NW_025322696.1:188975-189407	Cluster_15794	N	36	147	138	14	31
NW_025322696.1:210184-210675	Cluster_15795	N	32	136	203	9	0
NW_025322696.1:242159-242588	Cluster_15796	N	129	90	15	1	1
NW_025322697.1:95067-95515	Cluster_15797	N	32	210	108	2	716
NW_025322697.1:97350-97779	Cluster_15798	N	0	0	140	0	0
NW_025322697.1:106054-106617	Cluster_15799	N	820	67	907	638	683
NW_025322697.1:124421-125562	Cluster_15800	N	69	1249	14	10	16
NW_025322697.1:125779-126196	Cluster_15801	N	8	18	57	52	5
NW_025322697.1:134150-134579	Cluster_15802	N	2	0	139	2	6
NW_025322697.1:172243-173580	Cluster_15803	N	703	1431	504	222	860
NW_025322697.1:192903-193316	Cluster_15804	N	27	4	56	105	38
NW_025322698.1:6960-7389	Cluster_15805	N	58	0	189	0	0
NW_025322698.1:11870-12298	Cluster_15806	N	14	151	1	12	6
NW_025322698.1:12322-12781	Cluster_15807	N	69	138	101	283	104
NW_025322698.1:18477-19270	Cluster_15808	N	64	322	503	1342	4
NW_025322698.1:24207-24757	Cluster_15809	N	20	22	22	1783	2
NW_025322698.1:26336-26766	Cluster_15810	N	175	18	104	10	0
NW_025322698.1:28471-28887	Cluster_15811	N	58	6	67	0	1
NW_025322698.1:29465-30109	Cluster_15812	N	634	6	215	10	0
NW_025322698.1:31982-32410	Cluster_15813	N	0	280	101	0	2
NW_025322698.1:32670-33075	Cluster_15814	N	20	102	70	2	0
NW_025322698.1:33595-34009	Cluster_15815	N	77	53	76	4	2
NW_025322698.1:34598-35228	Cluster_15816	N	788	39	455	4	0
NW_025322698.1:47529-48410	Cluster_15817	N	262	81	366	214	218
NW_025322698.1:49125-49668	Cluster_15818	N	297	119	160	241	215
NW_025322698.1:49929-50467	Cluster_15819	N	154	74	291	109	140
NW_025322698.1:59966-60450	Cluster_15820	N	83	115	146	29	0
NW_025322698.1:73822-74237	Cluster_15821	N	259	125	0	0	2
NW_025322698.1:147160-147702	Cluster_15822	N	226	79	563	1	79
NW_025322698.1:149026-149505	Cluster_15823	N	0	28	230	0	133
NW_025322698.1:151704-152130	Cluster_15824	N	69	0	50	0	33
NW_025322698.1:172438-172871	Cluster_15825	N	0	130	2	279	38
NW_025322698.1:173710-174292	Cluster_15826	N	359	4944	2741	346	5216
NW_025322698.1:177812-178235	Cluster_15827	N	0	0	143	0	0
NW_025322698.1:206420-207056	Cluster_15828	N	109	740	44	14	41
NW_025322698.1:208312-208842	Cluster_15829	N	476	852	512	283	562
NW_025322698.1:214101-214510	Cluster_15830	N	44	100	10	6	1
NW_025322698.1:214612-217180	Cluster_15831	N	3050	2416	297	2327	213
NW_025322699.1:36806-37278	Cluster_15832	N	4	1	85	1145	2
NW_025322699.1:37339-38026	Cluster_15833	N	2105	38	4142	2603	866
NW_025322699.1:38133-38922	Cluster_15834	N	22	685	101	409	48
NW_025322699.1:97046-97472	Cluster_15835	N	1	186	0	6	2
NW_025322699.1:156732-157162	Cluster_15836	N	33	267	91	13	666
NW_025322700.1:17603-18031	Cluster_15837	N	65	216	5	11	4
NW_025322700.1:20872-21300	Cluster_15838	N	21	24	5	242	30
NW_025322700.1:26675-27100	Cluster_15839	N	1	147	0	1	0
NW_025322700.1:30460-32423	Cluster_15840	N	6212	4519	1653	936	1088
NW_025322700.1:33994-34415	Cluster_15841	N	88	0	22	21	14
NW_025322700.1:36557-37176	Cluster_15842	N	1815	860	151	210	415
NW_025322700.1:39604-40575	Cluster_15843	N	8	419	14	363	973
NW_025322700.1:63074-63475	Cluster_15844	N	1	134	5	38	18
NW_025322700.1:65107-66539	Cluster_15845	N	22	390	17	321	1543
NW_025322700.1:140420-140948	Cluster_15846	N	0	425	14	1	0
NW_025322700.1:143752-145082	Cluster_15847	N	3	1255	3	2	3
NW_025322700.1:145120-146005	Cluster_15848	N	366	1055	30	456	13
NW_025322700.1:148005-148414	Cluster_15849	N	48	66	33	3	0
NW_025322700.1:149142-149604	Cluster_15850	N	53	89	110	0	57
NW_025322700.1:208623-209062	Cluster_15851	N	0	0	241	711	1
NW_025322700.1:216616-217083	Cluster_15852	N	302	1055	1370	750	696
NW_025322700.1:218546-218969	Cluster_15853	N	0	16	5	19	86
NW_025322700.1:221957-222627	Cluster_15854	N	179	222	182	18	68
NW_025322701.1:92943-93346	Cluster_15855	N	6	79	9	7	8
NW_025322701.1:94889-95318	Cluster_15856	N	65	17	26	3	44
NW_025322701.1:106737-107455	Cluster_15857	N	196	180	70	206	5
NW_025322701.1:111907-112337	Cluster_15858	N	11	2790	11	59	2
NW_025322701.1:161778-162207	Cluster_15859	N	3	0	0	100	425
NW_025322701.1:184682-185111	Cluster_15860	N	19	33	11	10	354
NW_025322701.1:185261-185689	Cluster_15861	N	16	128	16	13	20
NW_025322702.1:2042-2461	Cluster_15862	N	17	14	97	20	39
NW_025322702.1:12696-13274	Cluster_15863	N	129	39	77	40	74
NW_025322702.1:20118-20547	Cluster_15864	N	33	21	115	21	23
NW_025322702.1:27767-28196	Cluster_15865	N	52	16	1	134	0
NW_025322702.1:29394-29821	Cluster_15866	N	30	21	86	19	25
NW_025322702.1:31291-31714	Cluster_15867	N	31	25	70	29	21
NW_025322702.1:37499-37925	Cluster_15868	N	1	100	3	11	5
NW_025322702.1:41533-41962	Cluster_15869	N	24	7	269	10	285
NW_025322702.1:49445-49896	Cluster_15870	N	5	8	9	9	619
NW_025322702.1:50051-50689	Cluster_15871	N	32	20	61	16	548
NW_025322702.1:52856-53292	Cluster_15872	N	3702	2651	10067	4522	4225
NW_025322702.1:54399-54837	Cluster_15873	N	75	55	189	36	50
NW_025322702.1:55250-55709	Cluster_15874	N	145	79	138	60	47
NW_025322702.1:55825-56253	Cluster_15875	N	74	42	119	36	48
NW_025322702.1:58251-58680	Cluster_15876	N	41	44	65	47	53
NW_025322702.1:60255-61112	Cluster_15877	N	376	334	459	181	1640
NW_025322702.1:62385-62856	Cluster_15878	N	113	93	172	53	71
NW_025322702.1:63437-63862	Cluster_15879	N	27	15	44	19	34
NW_025322702.1:65148-65648	Cluster_15880	N	183	36	166	110	48
NW_025322702.1:65931-66358	Cluster_15881	N	14	34	15	1	88
NW_025322702.1:67209-68392	Cluster_15882	N	3604	8909	984	212	64
NW_025322702.1:72150-72566	Cluster_15883	N	20	37	9	23	105
NW_025322702.1:78872-79331	Cluster_15884	N	6	863	1169	575	2516
NW_025322702.1:79514-80133	Cluster_15885	N	8	71	957	5	938
NW_025322702.1:88233-89035	Cluster_15886	N	195	46	83	97	102
NW_025322702.1:89433-90363	Cluster_15887	N	344	169	243	1207	411
NW_025322702.1:97788-99112	Cluster_15888	N	6783	3959	6923	22881	12639
NW_025322702.1:110847-111276	Cluster_15889	N	63	57	30	32	18
NW_025322702.1:171213-172084	Cluster_15890	N	525	280	2147	1602	1208
NW_025322703.1:35687-36116	Cluster_15891	N	1	0	0	104	0
NW_025322703.1:44030-44458	Cluster_15892	N	0	0	0	233	0
NW_025322703.1:94857-95286	Cluster_15893	N	14	200	13	4	10
NW_025322703.1:115312-115735	Cluster_15894	N	0	32	43	1	11
NW_025322703.1:117316-117744	Cluster_15895	N	127	112	3	1	11
NW_025322703.1:121665-122092	Cluster_15896	N	17	79	20	66	87
NW_025322703.1:132195-132623	Cluster_15897	N	0	114	0	1	6
NW_025322703.1:162050-162477	Cluster_15898	N	14	0	258	6	0
NW_025322703.1:166564-166993	Cluster_15899	N	28	28	31	325	18
NW_025322703.1:183819-185090	Cluster_15900	N	1464	4	2	8552	1
NW_025322703.1:185676-186082	Cluster_15901	N	124	24	26	6	1
NW_025322703.1:196567-196996	Cluster_15902	N	28	10	229	5	4
NW_025322703.1:214690-215105	Cluster_15903	N	0	0	245	1	4
NW_025322704.1:11887-12310	Cluster_15904	N	20	52	104	23	91
NW_025322704.1:12992-13556	Cluster_15905	N	5	14	298	3	18
NW_025322704.1:39520-40075	Cluster_15906	N	4	30	2	291	1
NW_025322704.1:49347-49750	Cluster_15907	N	0	123	1	1	1
NW_025322704.1:50940-51369	Cluster_15908	N	18	5	117	51	13
NW_025322704.1:55310-55737	Cluster_15909	N	1	24	12	67	1
NW_025322704.1:61601-62059	Cluster_15910	N	166	12	96	84	67
NW_025322704.1:95518-95964	Cluster_15911	N	64	64	272	19	67
NW_025322704.1:104471-104898	Cluster_15912	N	30	173	17	33	70
NW_025322704.1:104933-106165	Cluster_15913	N	71	4585	39	2682	2819
NW_025322704.1:110401-111397	Cluster_15914	N	370	281	167	1	79
NW_025322704.1:119422-119832	Cluster_15915	N	54	29	1	0	6
NW_025322704.1:121032-121440	Cluster_15916	N	39	74	18	35	17
NW_025322704.1:121744-122226	Cluster_15917	N	53	88	139	80	52
NW_025322704.1:135983-136485	Cluster_15918	N	197	110	22	27	63
NW_025322704.1:170321-170750	Cluster_15919	N	0	0	0	188	0
NW_025322704.1:172814-173235	Cluster_15920	N	0	0	2	111	9
NW_025322704.1:182848-183272	Cluster_15921	N	10	13	83	6	5
NW_025322704.1:185218-185644	Cluster_15922	N	13	10	80	13	18
NW_025322704.1:195984-196413	Cluster_15923	N	197	12	16	3	8
NW_025322704.1:197000-197843	Cluster_15924	N	328	18	37	132	58
NW_025322704.1:198979-199659	Cluster_15925	N	639	6	9	6	10
NW_025322704.1:207916-208468	Cluster_15926	N	76	14	60	146	262
NW_025322704.1:208562-209015	Cluster_15927	N	13	9	13	4	1018
NW_025322704.1:212980-213429	Cluster_15928	N	265	31	18	14	7
NW_025322704.1:213910-214529	Cluster_15929	N	181	49	299	108	33
NW_025322704.1:216640-217350	Cluster_15930	N	142	172	105	118	58
NW_025322704.1:217837-218249	Cluster_15931	N	64	32	90	43	18
NW_025322705.1:38872-39412	Cluster_15932	N	151	41	14	137	46
NW_025322705.1:42499-43284	Cluster_15933	N	125	508	377	376	753
NW_025322705.1:57356-57781	Cluster_15934	N	2	4	9	120	1
NW_025322705.1:168588-169365	Cluster_15935	N	15	25	5937	9485	5630
NW_025322705.1:169769-170649	Cluster_15936	N	1144	1154	933	4208	2660
NW_025322705.1:175259-175687	Cluster_15937	N	54	112	11	16	13
NW_025322705.1:176904-177766	Cluster_15938	N	186	144	201	100	86
NW_025322705.1:179044-180068	Cluster_15939	N	585	482	451	297	219
NW_025322705.1:180449-180880	Cluster_15940	N	126	160	186	80	34
NW_025322705.1:183391-184256	Cluster_15941	N	255	585	402	1735	438
NW_025322705.1:184287-184717	Cluster_15942	N	35	29	59	21	46
NW_025322705.1:186211-186613	Cluster_15943	N	72	44	78	19	60
NW_025322705.1:187709-188296	Cluster_15944	N	117	75	130	94	116
NW_025322705.1:188903-189504	Cluster_15945	N	311	163	84	103	164
NW_025322705.1:189878-190934	Cluster_15946	N	171	312	400	114	224
NW_025322705.1:191028-191823	Cluster_15947	N	370	418	153	316	101
NW_025322705.1:191982-193027	Cluster_15948	N	649	1257	757	407	350
NW_025322705.1:193234-195105	Cluster_15949	N	8100	10680	1102	385	4164
NW_025322705.1:209064-209720	Cluster_15950	N	51	194	71	21	28
NW_025322705.1:210490-211137	Cluster_15951	N	282	280	203	135	106
NW_025322705.1:213058-213750	Cluster_15952	N	108	172	335	822	495
NW_025322705.1:221544-221984	Cluster_15953	N	70	28	183	171	773
NW_025322705.1:223808-224424	Cluster_15954	N	215	295	45	18	490
NW_025322705.1:225338-226462	Cluster_15955	N	582	602	1060	290	1353
NW_025322706.1:1732-2159	Cluster_15956	N	8	112	43	126	520
NW_025322706.1:8593-9048	Cluster_15957	N	70	36	52	87	4
NW_025322706.1:9143-10433	Cluster_15958	N	688	1697	990	853	1255
NW_025322706.1:10625-11631	Cluster_15959	N	959	1154	1319	1226	892
NW_025322706.1:11709-12445	Cluster_15960	N	180	475	174	205	232
NW_025322706.1:12589-13206	Cluster_15961	N	88	231	134	336	117
NW_025322706.1:13563-14613	Cluster_15962	N	29	410	478	331	533
NW_025322706.1:14631-15057	Cluster_15963	N	30	24	54	30	44
NW_025322706.1:15405-17241	Cluster_15964	N	1164	3105	1738	372	733
NW_025322706.1:18844-19271	Cluster_15965	N	59	56	69	18	23
NW_025322706.1:19420-20207	Cluster_15966	N	125	278	127	173	69
NW_025322706.1:30857-31269	Cluster_15967	N	32	102	27	3	7
NW_025322706.1:31323-31726	Cluster_15968	N	62	190	55	20	13
NW_025322706.1:31759-32187	Cluster_15969	N	8	440	4	1	32
NW_025322706.1:32191-32667	Cluster_15970	N	71	603	87	14	147
NW_025322706.1:32908-34202	Cluster_15971	N	85	6804	81	31	72
NW_025322706.1:35068-35511	Cluster_15972	N	62	65	85	24	30
NW_025322706.1:39756-40388	Cluster_15973	N	1219	1014	1186	807	226
NW_025322706.1:40591-41019	Cluster_15974	N	28	110	188	5	10
NW_025322706.1:41233-41642	Cluster_15975	N	17	36	46	12	12
NW_025322706.1:43270-43851	Cluster_15976	N	162	655	841	279	245
NW_025322706.1:45876-46304	Cluster_15977	N	49	87	97	42	51
NW_025322706.1:48464-49006	Cluster_15978	N	116	143	198	0	82
NW_025322706.1:59418-59845	Cluster_15979	N	215	5	75	3	35
NW_025322706.1:61891-62308	Cluster_15980	N	39	56	53	39	5
NW_025322706.1:62693-63751	Cluster_15981	N	253	545	452	88	78
NW_025322706.1:64002-65871	Cluster_15982	N	3712	6877	3899	4218	3598
NW_025322706.1:66130-67247	Cluster_15983	N	399	252	301	184	179
NW_025322706.1:72720-73292	Cluster_15984	N	199	255	118	66	36
NW_025322706.1:73486-73902	Cluster_15985	N	65	44	56	13	15
NW_025322706.1:75508-75923	Cluster_15986	N	64	30	106	42	30
NW_025322706.1:77101-78772	Cluster_15987	N	801	492	5338	330	459
NW_025322706.1:79043-79633	Cluster_15988	N	111	114	154	88	151
NW_025322706.1:81265-82028	Cluster_15989	N	249	153	213	25	81
NW_025322706.1:82244-82935	Cluster_15990	N	259	293	315	51	113
NW_025322706.1:82965-84168	Cluster_15991	N	1553	1553	1496	421	556
NW_025322706.1:84548-86357	Cluster_15992	N	4152	2418	4441	1004	1239
NW_025322706.1:87128-87817	Cluster_15993	N	184	132	236	58	57
NW_025322706.1:88006-88434	Cluster_15994	N	15	1	127	0	0
NW_025322706.1:94630-95055	Cluster_15995	N	0	1	97	3	31
NW_025322706.1:96795-97221	Cluster_15996	N	0	0	5	1	131
NW_025322706.1:99326-99823	Cluster_15997	N	102	84	62	37	37
NW_025322706.1:112249-112752	Cluster_15998	N	232	171	236	63	93
NW_025322706.1:112846-114720	Cluster_15999	N	1099	889	1503	253	344
NW_025322706.1:115307-116111	Cluster_16000	N	207	172	280	65	53
NW_025322706.1:116386-116813	Cluster_16001	N	103	9	228	19	3
NW_025322706.1:117869-119988	Cluster_16002	N	1249	1088	1012	382	306
NW_025322706.1:124889-125297	Cluster_16003	N	0	0	74	4	47
NW_025322706.1:151125-151920	Cluster_16004	N	1311	16	5604	1994	32
NW_025322706.1:153041-153698	Cluster_16005	N	3434	18	19	24	16
NW_025322707.1:913-1348	Cluster_16006	N	5	480	109	17	0
NW_025322707.1:100456-100895	Cluster_16007	N	2	1	277	98	0
NW_025322708.1:71-495	Cluster_16008	N	61	27	3	6	0
NW_025322708.1:3629-4102	Cluster_16009	N	20	185	23	11	222
NW_025322708.1:37228-37659	Cluster_16010	N	146	61	271	156	38
NW_025322708.1:39111-39681	Cluster_16011	N	2425	44	507	1164	14
NW_025322708.1:48969-49384	Cluster_16012	N	89	5	83	19	19
NW_025322708.1:50775-51206	Cluster_16013	N	202	53	244	135	42
NW_025322708.1:98562-98991	Cluster_16014	N	27	1	89	68	0
NW_025322708.1:104556-104956	Cluster_16015	N	33	1	51	127	48
NW_025322708.1:137878-138829	Cluster_16016	N	107	142	74	91	70
NW_025322709.1:28720-29205	Cluster_16017	N	1	0	450	0	0
NW_025322709.1:29567-29992	Cluster_16018	N	0	80	16	0	6
NW_025322709.1:41814-42242	Cluster_16019	N	30	54	94	10	5
NW_025322709.1:87131-87559	Cluster_16020	N	4	148	13	0	1
NW_025322709.1:92490-93011	Cluster_16021	N	344	7	8	2	6
NW_025322709.1:93730-94159	Cluster_16022	N	1745	2	19	0	1
NW_025322709.1:140241-140665	Cluster_16023	N	25	50	50	0	0
NW_025322709.1:144687-145115	Cluster_16024	N	1	1	0	27	191
NW_025322709.1:164378-164805	Cluster_16025	N	0	0	0	147	0
NW_025322710.1:2356-2783	Cluster_16026	N	246	0	2	0	0
NW_025322710.1:41945-43588	Cluster_16027	N	874	836	695	457	194
NW_025322710.1:43898-44307	Cluster_16028	N	3	48	3	34	126
NW_025322710.1:56675-57080	Cluster_16029	N	10	3	82	3	18
NW_025322710.1:58326-58728	Cluster_16030	N	0	131	10	19	1
NW_025322710.1:58811-59712	Cluster_16031	N	9	923	9	9	6
NW_025322710.1:65975-66380	Cluster_16032	N	3	148	0	5	0
NW_025322710.1:66466-66883	Cluster_16033	N	5	126	0	0	0
NW_025322710.1:67763-69345	Cluster_16034	N	18	6407	21	3017	21
NW_025322710.1:69673-70084	Cluster_16035	N	1	75	5	57	1
NW_025322710.1:73791-74464	Cluster_16036	N	15	1067	17	142	38
NW_025322710.1:74760-75462	Cluster_16037	N	0	440	3	206	63
NW_025322710.1:75718-76142	Cluster_16038	N	4	54	0	79	9
NW_025322710.1:76567-78461	Cluster_16039	N	2381	2812	162	1638	2289
NW_025322710.1:127872-128300	Cluster_16040	N	191	33	31	41	21
NW_025322710.1:128318-129239	Cluster_16041	N	1210	476	832	156	140
NW_025322710.1:129324-129724	Cluster_16042	N	39	35	123	17	15
NW_025322710.1:129964-130482	Cluster_16043	N	31	39	217	25	172
NW_025322710.1:135531-135959	Cluster_16044	N	208	532	921	231	613
NW_025322710.1:144387-144855	Cluster_16045	N	11	80	68	51	35
NW_025322711.1:15809-16261	Cluster_16046	N	356	3	13	34	1
NW_025322711.1:16637-17582	Cluster_16047	N	86	0	316	165	0
NW_025322711.1:17636-18041	Cluster_16048	N	66	1	17	29	1
NW_025322711.1:26862-27373	Cluster_16049	N	0	374	2	107	142
NW_025322711.1:40755-41181	Cluster_16050	N	4	0	2	0	156
NW_025322711.1:50823-51245	Cluster_16051	N	2	3	9	94	2
NW_025322711.1:55743-56453	Cluster_16052	N	1	7496	0	88	3
NW_025322711.1:91622-92214	Cluster_16053	N	993	4	179	1194	655
NW_025322711.1:93562-94063	Cluster_16054	N	111	0	64	106	202
NW_025322711.1:102425-102888	Cluster_16055	N	76	144	188	81	45
NW_025322711.1:105549-106075	Cluster_16056	N	194	397	327	149	176
NW_025322711.1:109153-109580	Cluster_16057	N	99	0	5	0	1
NW_025322711.1:127255-127692	Cluster_16058	N	2	3	390	68	3
NW_025322711.1:129432-129858	Cluster_16059	N	0	0	0	154	0
NW_025322711.1:130007-130455	Cluster_16060	N	0	0	0	325	0
NW_025322711.1:134042-134468	Cluster_16061	N	1	0	159	32	10
NW_025322711.1:137727-138174	Cluster_16062	N	11	549	1	4	0
NW_025322711.1:142564-143189	Cluster_16063	N	55	110	131	21	42
NW_025322712.1:24121-24587	Cluster_16064	N	71	1	155	0	0
NW_025322712.1:54951-55378	Cluster_16065	N	69	206	1	0	1
NW_025322712.1:63013-64582	Cluster_16066	N	591	170	2970	280	332
NW_025322712.1:64987-66402	Cluster_16067	N	1051	40	2125	1464	106
NW_025322712.1:71776-72191	Cluster_16068	N	0	0	577	0	332
NW_025322712.1:75044-75469	Cluster_16069	N	238	3	40	31	20
NW_025322712.1:76436-76852	Cluster_16070	N	40	0	9	46	29
NW_025322712.1:77936-78363	Cluster_16071	N	30	2	96	0	0
NW_025322712.1:78613-79144	Cluster_16072	N	0	0	514	43	0
NW_025322712.1:105001-105401	Cluster_16073	N	38	21	68	2	0
NW_025322712.1:124016-124439	Cluster_16074	N	71	65	10	11	2
NW_025322712.1:125814-126265	Cluster_16075	N	215	367	14	22	3
NW_025322712.1:126465-126894	Cluster_16076	N	485	8	3	0	0
NW_025322712.1:148397-148825	Cluster_16077	N	40	42	25	0	44
NW_025322712.1:150295-150717	Cluster_16078	N	3	82	28	2	2
NW_025322712.1:162631-163060	Cluster_16079	N	50	113	107	25	16
NW_025322712.1:163536-163965	Cluster_16080	N	8	77	36	48	161
NW_025322712.1:165440-166106	Cluster_16081	N	184	226	156	1	74
NW_025322714.1:1198-1627	Cluster_16082	N	1	110	17	9	12
NW_025322714.1:6357-6786	Cluster_16083	N	31	79	3	3	37
NW_025322714.1:51619-52632	Cluster_16084	N	8298	47	22	10	15
NW_025322714.1:115989-116663	Cluster_16085	N	15	129	117	95	287
NW_025322714.1:140636-141064	Cluster_16086	N	160	10	0	2	1
NW_025322714.1:149342-149767	Cluster_16087	N	16	121	3	0	6
NW_025322715.1:24132-24560	Cluster_16088	N	85	35	0	0	0
NW_025322715.1:33966-34414	Cluster_16089	N	13	571	2	17	5
NW_025322715.1:34418-35585	Cluster_16090	N	794	1112	345	1085	492
NW_025322715.1:82057-82636	Cluster_16091	N	0	91	9	121	173
NW_025322715.1:83016-84166	Cluster_16092	N	3	871	134	3406	1266
NW_025322715.1:85264-85691	Cluster_16093	N	2	416	0	80	4
NW_025322715.1:87051-88087	Cluster_16094	N	2	532	18	526	3642
NW_025322715.1:96522-96973	Cluster_16095	N	155	20	10	49	62
NW_025322715.1:111197-111768	Cluster_16096	N	228	474	394	325	0
NW_025322715.1:127013-127436	Cluster_16097	N	1	2	2	0	115
NW_025322715.1:128216-128642	Cluster_16098	N	6	3	11	82	7
NW_025322715.1:144041-144468	Cluster_16099	N	17	35	294	39	2
NW_025322715.1:147796-148215	Cluster_16100	N	1	66	39	0	0
NW_025322716.1:30-458	Cluster_16101	N	6	4	187	14	0
NW_025322716.1:30473-30980	Cluster_16102	N	622	1291	377	245	200
NW_025322716.1:55988-56877	Cluster_16103	N	3011	49	113	203	49
NW_025322716.1:57226-57651	Cluster_16104	N	26	76	10	160	4
NW_025322716.1:74628-75056	Cluster_16105	N	3	308	7	4	0
NW_025322716.1:86840-87267	Cluster_16106	N	65	40	25	49	3
NW_025322716.1:87656-88079	Cluster_16107	N	25	53	27	23	118
NW_025322716.1:136550-136979	Cluster_16108	N	0	0	0	0	817
NW_025322716.1:143732-144474	Cluster_16109	N	3	3	471	270	109
NW_025322716.1:152052-152480	Cluster_16110	N	114	43	19	20	9
NW_025322717.1:1210-1640	Cluster_16111	N	241	9	5	2	5
NW_025322717.1:40807-41408	Cluster_16112	N	373	3	0	1	231
NW_025322717.1:52113-52538	Cluster_16113	N	35	78	141	50	76
NW_025322717.1:58256-58664	Cluster_16114	N	8	41	45	0	73
NW_025322717.1:59237-59734	Cluster_16115	N	2	436	1603	1	786
NW_025322717.1:65061-65489	Cluster_16116	N	43	126	51	156	0
NW_025322717.1:92321-92891	Cluster_16117	N	174	60	21	24	83
NW_025322717.1:104336-104935	Cluster_16118	N	62	1587	25	27	47
NW_025322717.1:110942-113176	Cluster_16119	N	8394	3221	3594	4381	3394
NW_025322717.1:113338-113759	Cluster_16120	N	63	3	23	10	14
NW_025322717.1:115831-116606	Cluster_16121	N	1995	47	1328	19	69
NW_025322717.1:128719-129563	Cluster_16122	N	17	406	13	353	479
NW_025322717.1:131761-132175	Cluster_16123	N	8	97	4	50	14
NW_025322717.1:138977-139406	Cluster_16124	N	298	15	26	2	3
NW_025322717.1:145400-145893	Cluster_16125	N	323	112	89	251	928
NW_025322717.1:147793-148220	Cluster_16126	N	0	2	2	87	86
NW_025322717.1:154535-155062	Cluster_16127	N	117	564	303	787	4
NW_025322718.1:3183-3634	Cluster_16128	N	423	2	0	0	0
NW_025322718.1:42855-43422	Cluster_16129	N	1	492	344	200	0
NW_025322718.1:43938-44365	Cluster_16130	N	1	35	24	40	264
NW_025322718.1:46507-47040	Cluster_16131	N	2	1587	1477	1639	1382
NW_025322718.1:51476-51893	Cluster_16132	N	3	27	34	17	26
NW_025322718.1:54499-54927	Cluster_16133	N	5	3	0	0	116
NW_025322718.1:63992-64606	Cluster_16134	N	4	107	73	19	85
NW_025322718.1:101866-102299	Cluster_16135	N	280	43	0	9	0
NW_025322718.1:102348-103056	Cluster_16136	N	928	301	324	351	0
NW_025322718.1:111305-111733	Cluster_16137	N	126	51	4	36	1
NW_025322718.1:113662-114136	Cluster_16138	N	28	163	169	7	8
NW_025322718.1:115983-116398	Cluster_16139	N	143	2	0	0	0
NW_025322718.1:116741-117167	Cluster_16140	N	142	1	1	2	6
NW_025322719.1:4541-4970	Cluster_16141	N	359	169	60	123	398
NW_025322720.1:131-987	Cluster_16142	N	83	100	91	118	85
NW_025322720.1:1349-2120	Cluster_16143	N	403	912	984	964	188
NW_025322720.1:2753-3423	Cluster_16144	N	13	142	1717	155	107
NW_025322720.1:16210-17002	Cluster_16145	N	74	182	705	1107	49
NW_025322720.1:22211-22629	Cluster_16146	N	378	179	333	234	112
NW_025322720.1:24747-25176	Cluster_16147	N	108	39	69	72	33
NW_025322720.1:28851-29302	Cluster_16148	N	0	0	2744	1	9
NW_025322720.1:38820-39247	Cluster_16149	N	113	395	36	232	229
NW_025322720.1:47548-48293	Cluster_16150	N	655	2	7	0	16
NW_025322720.1:49288-49706	Cluster_16151	N	128	15	5	1	1
NW_025322720.1:49860-50283	Cluster_16152	N	149	17	13	2	0
NW_025322720.1:50966-51385	Cluster_16153	N	102	18	133	0	2
NW_025322720.1:52745-53173	Cluster_16154	N	80	2	52	0	1
NW_025322720.1:76059-76574	Cluster_16155	N	42	54	53	65	123
NW_025322720.1:113078-113507	Cluster_16156	N	0	38	138	14	240
NW_025322721.1:3866-4293	Cluster_16157	N	3	3	4	2	198
NW_025322721.1:7554-8338	Cluster_16158	N	0	4	151	2	197
NW_025322721.1:14937-15475	Cluster_16159	N	0	0	1145	0	20
NW_025322721.1:27682-28476	Cluster_16160	N	5	1311	14	200	2
NW_025322721.1:32447-33279	Cluster_16161	N	1675	8821	204	373	889
NW_025322721.1:43540-43982	Cluster_16162	N	159	90	24	288	1
NW_025322722.1:13675-14103	Cluster_16163	N	162	0	0	25	0
NW_025322722.1:59712-61701	Cluster_16164	N	539	682	2997	2565	1125
NW_025322722.1:61706-63834	Cluster_16165	N	579	2002	1699	1616	1785
NW_025322722.1:94586-95015	Cluster_16166	N	99	7	13	151	272
NW_025322722.1:103177-103590	Cluster_16167	N	18	0	129	0	19
NW_025322722.1:107330-107810	Cluster_16168	N	6	267	79	1	667
NW_025322722.1:108165-108677	Cluster_16169	N	16	780	146	0	151
NW_025322722.1:108888-109317	Cluster_16170	N	4	234	4	0	0
NW_025322722.1:109613-110015	Cluster_16171	N	0	84	1	1	1
NW_025322722.1:127070-127501	Cluster_16172	N	78	173	1	12	1
NW_025322722.1:133046-133475	Cluster_16173	N	193	241	158	0	0
NW_025322722.1:135126-135718	Cluster_16174	N	237	958	39	7	8
NW_025322723.1:55930-56719	Cluster_16175	N	24	674	93	391	53
NW_025322723.1:57087-57514	Cluster_16176	N	36	5	19	230	74
NW_025322723.1:71935-72357	Cluster_16177	N	7	92	1	4	18
NW_025322723.1:72866-73701	Cluster_16178	N	41	83	42	11	103
NW_025322723.1:74418-75086	Cluster_16179	N	17	236	5	2	29
NW_025322723.1:125924-126341	Cluster_16180	N	5	58	3	16	26
NW_025322723.1:132025-132455	Cluster_16181	N	950	11	420	26	4
NW_025322724.1:16735-17158	Cluster_16182	N	0	0	162	0	0
